Channel,Sales Order,Sales Order Line,Customer ID,Reseller ID,SKU,Region,Country,Order Date,Due Date,Ship Date,Order Quantity,Unit Price,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Extended Amount,Sales Amount,_batch_id
Internet,SO45723,SO45723 - 1,AW00011290,,BK-R93R-44,Southwest,United States,20180220,2018-03-02,2018-02-27 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
internet,SO47270,SO47270 - 1,AW00028519,,BK-M68B-42,France,France,07/24/2018,2018-08-03,07/31/2018,1.0,2049.0982,,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO45590,SO45590 - 1,AW00019763,,BK-R93R-44,Australia,Australia,20180130,2018-02-09,"Feb 06, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46402,SO46402 - 1,AW00020616,,BK-R93R-52,Australia,Australia,2018-05-02,2018-05-12,2018-05-09 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44630,SO44630 - 1,AW00028765,,BK-R93R-48,Southwest ,United States,2017-10-11,2017-10-21,20171018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47919,SO47919 - 1,AW00017216,,BK-R64Y-38,France,France,09/25/2018,2018-10-05,10/02/2018,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO45081,SO45081 - 1,AW00026782,,BK-R50B-44,Canada,Canada,"Dec 01, 2017",2017-12-11,"Dec 08, 2017",1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
internet,SO43826,SO43826 - 1,AW00011008,,BK-M82B-38,Australia,Australia,07/15/2017,2017-07-25,2017-07-22 00:00:00,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet,SO45508,SO45508 - 1,AW00012510,,BK-R93R-62,France,France,20180127,2018-02-06,20180203,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47858,SO47858 - 1,AW00019302,,BK-R64Y-42,United Kingdom ,United Kingdom,2018-09-18 00:00:00,2018-09-28,25-09-2018,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
internet,SO47230,SO47230 - 1,AW00021256,,BK-R89R-58,Australia ,Australia,"Jul 19, 2018",2018-07-29,20180726,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO44915,SO44915 - 1,AW00018461,,BK-R93R-48,Australia,Australia,20171114,2017-11-24,2017-11-21 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47118,SO47118 - 1,AW00028541,,BK-M68B-46,FRANCE,France,07/06/2018,2018-07-16,20180713,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO45501,SO45501 - 1,AW00025993,,BK-M82B-44, Northwest,United States,2018-01-26,2018-02-05,02-02-2018,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet,SO44141,SO44141 - 1,AW00013572,,BK-R93R-52,Germany ,Germany,"Aug 04, 2017",2017-08-14,20170811,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
internet,SO48665,SO48665 - 1,AW00020872,,BK-R50B-60,United Kingdom,United Kingdom,11/23/2018,2018-12-03,11/30/2018,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO44216,SO44216 - 1,AW00013560,,BK-R93R-56,Germany,Germany,20-08-2017,2017-08-30,2017-08-27 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43842,SO43842 - 1,AW00016630,,BK-R93R-48,Australia,Australia,17-07-2017,2017-07-27,2017-07-24,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45461,SO45461 - 1,AW00028646,,BK-R93R-44,Canada,Canada,01/20/2018,2018-01-30,20180127,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
 Internet,SO45659,SO45659 - 1,AW00026003,,BK-M82B-42,Southwest,United States,10-02-2018,2018-02-20,2018-02-17,1.0,3374.99,0.0%,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet,SO46228,SO46228 - 1,AW00011993,,BK-M82B-42,Australia,Australia,04/15/2018,2018-04-25,2018-04-22,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet,SO47139,SO47139 - 1,AW00013238,,BK-R89B-48,Southwest,United States,2018-07-09 00:00:00,2018-07-19,20180716,1.0,2181.5625,0.0%,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO44258,SO44258 - 1,AW00013579,,BK-R93R-62,germany,Germany,20170828,2017-09-07,2017-09-04,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet ,SO44364,SO44364 - 1,AW00011092,,BK-M82B-38,Australia,Australia,"Sep 09, 2017",2017-09-19,20170916,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet,SO45351,SO45351 - 1,AW00012520,,BK-R93R-52,france,France,2018-01-02 00:00:00,2018-01-12,01/09/2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47513,SO47513 - 1,AW00015675,,BK-R89R-44,Germany,Germany,2018-08-10 00:00:00,2018-08-20,2018-08-17 00:00:00,1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
Internet,SO46875,SO46875 - 1,AW00011470,,BK-M68B-46,GERMANY,Germany,06/24/2018,2018-07-04,"Jul 01, 2018",1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO45354,SO45354 - 1,AW00019432,,BK-R50B-48,GERMANY,Germany,2018-01-02 00:00:00,2018-01-12,09-01-2018,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO46148,SO46148 - 1,,,BK-R93R-62,Southwest,United States,04/05/2018,2018-04-15,2018-04-12,1.7,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47751,SO47751 - 1,AW00021983,,BK-R89R-48,Australia,Australia,02-09-2018,2018-09-12,09/09/2018,1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
Internet,SO47930,SO47930 - 1,AW00021982,,BK-R89B-52,Australia,Australia,09/26/2018,2018-10-06,"Oct 03, 2018",1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet ,SO48262,SO48262 - 1,AW00024909,,BK-R64Y-42,Australia,Australia,20181027,2018-11-06,11/03/2018,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO46186,SO46186 - 1,AW00012041,,BK-R93R-62,NORTHWEST,United States,2018-04-11 00:00:00,2018-04-21,18-04-2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45382,SO45382 - 1,AW00011129,,BK-R93R-52,Northwest,United States,20180106,2018-01-16,2018-01-13 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46476,SO46476 - 1,AW00026110,,BK-M82B-44,Northwest,United States,05/13/2018,2018-05-23,20180520,1.0,3374.99,0.0%,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet,SO46886,SO46886 - 1,AW00028669,,BK-R89B-52,Canada,Canada,2018-06-25 00:00:00,2018-07-05,"Jul 02, 2018",1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO44046,SO44046 - 1,AW00028064,,BK-R93R-52,Northwest,United States,"Jul 30, 2017",2017-08-09,2017-08-06 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
 Internet,SO44360,SO44360 - 1,AW00014158,,BK-R93R-44,United Kingdom,United Kingdom,09-09-2017,2017-09-19,2017-09-16,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46739,SO46739 - 1,AW00015699,,BK-R89B-44,United Kingdom,United Kingdom,06/07/2018,2018-06-17,2018-06-14 00:00:00,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
INTERNET,SO45374,SO45374 - 1,AW00022996,,BK-R93R-48,CANADA,Canada,2018-01-05 00:00:00,2018-01-15,"Jan 12, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44651,SO44651 - 1,AW00014720,,BK-R93R-52,United Kingdom,United Kingdom,2017-10-14 00:00:00,2017-10-24,21-10-2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet ,SO48147,SO48147 - 1,AW00022845,,BK-R89B-52,Australia,Australia,10/10/2018,2018-10-20,10/17/2018,1.0,2181.5625,0.0%,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO47189,SO47189 - 1,AW00028818,,BK-R89B-44,Canada,Canada,07/15/2018,2018-07-25,2018-07-22,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO46255,SO46255 - 1,AW00020451,,BK-R93R-48,Australia,Australia,19-04-2018,2018-04-29,2018-04-26,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO48877,SO48877 - 1,AW00026657,,BK-R50R-48,Australia,Australia,20181210,2018-12-20,12/17/2018,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO46112,SO46112 - 1,AW00011945,,BK-R93R-48,southwest,United States,20180331,2018-04-10,07-04-2018,1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47567,SO47567 - 1,AW00021570,,BK-R89B-58,AUSTRALIA,Australia,08/17/2018,2018-08-27,2018-08-24,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO47300,SO47300 - 1,AW00020717,,BK-R50B-62,UNITED KINGDOM,United Kingdom,"Jul 26, 2018",2018-08-05,20180802,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO45122,SO45122 - 1,AW00029236,,BK-R93R-56,SOUTHWEST,United States,"Dec 09, 2017",2017-12-19,12/16/2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43824,SO43824 - 1,AW00014558,,BK-R50B-44,Northwest,United States,"Jul 15, 2017",2017-07-25,20170722,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO45094,SO45094 - 1,AW00022785,,BK-R93R-62,canada,Canada,2017-12-03 00:00:00,2017-12-13,10-12-2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47734,SO47734 - 1,AW00015333,,BK-R50B-58,Southwest,United States,2018-08-31,2018-09-10,20180907,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO44056,SO44056 - 1,AW00013559,,BK-R93R-56,Germany,Germany,2017-07-31,2017-08-10,2017-08-07 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46750,SO46750 - 1,AW00016054,,BK-R89B-52,United Kingdom,United Kingdom,"Jun 09, 2018",2018-06-19,"Jun 16, 2018",1.0,2181.5625,0.0%,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO45460,SO45460 - 1,AW00025822,,BK-R50B-60,Australia,Australia,01/19/2018,2018-01-29,2018-01-26 00:00:00,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
 Internet,SO47803,SO47803 - 1,AW00022000,,BK-R89B-58,AUSTRALIA,Australia,11-09-2018,2018-09-21,18-09-2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO44993,SO44993 - 1,AW00011368,,BK-M82B-44,Australia,Australia,"Nov 24, 2017",2017-12-04,2017-12-01 00:00:00,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
 Internet,SO45912,SO45912 - 1,AW00023819,,BK-R93R-48,Canada,Canada,"Mar 16, 2018",2018-03-26,2018-03-23,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO48638,SO48638 - 1,AW00015475,,BK-R50B-60,southwest,United States,2018-11-21 00:00:00,2018-12-01,20181128,1.0,782.99,0.0%,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO46782,SO46782 - 1,,,BK-R89R-58,Southwest,United States,2018-06-12 00:00:00,2018-06-22,06/19/2018,1.9,2181.5625,,1320.6838,1320.6838,2181.5625,-2181.5625,ERP_EXPORT_20240115
INTERNET,SO46891,SO46891 - 1,,,BK-R50R-62,United Kingdom,United Kingdom,2018-06-26,2018-07-06,"Jul 03, 2018",1.7,782.99,,486.7066,486.7066,-782.99,-782.99,ERP_EXPORT_20240115
 Internet,SO44583,SO44583 - 1,AW00018210,,BK-R93R-62,Australia,Australia,20171003,2017-10-13,"Oct 10, 2017",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45988,SO45988 - 1,AW00011675,,BK-R93R-56,Northwest,United States,27-03-2018,2018-04-06,"Apr 03, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO48115,SO48115 - 1,AW00026442,,BK-R50R-58,Australia,Australia,"Oct 05, 2018",2018-10-15,2018-10-12 00:00:00,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO43927,SO43927 - 1,AW00016662,,BK-R93R-56,Australia,Australia,"Jul 18, 2017",2017-07-28,"Jul 25, 2017",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46177,SO46177 - 1,,,BK-R93R-48,Southwest ,United States,20180409,2018-04-19,16-04-2018,1.4,3578.27,,2171.2942,2171.2942,-3578.27,-3578.27,ERP_EXPORT_20240115
Internet,SO48899,SO48899 - 1,AW00023313,,BK-R89B-44,Australia,Australia,2018-12-13,2018-12-23,12/20/2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO45897,SO45897 - 1,AW00011933,,BK-R93R-52,Northwest,United States,"Mar 15, 2018",2018-03-25,20180322,1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
internet,SO47901,SO47901 - 1,AW00013075,,BK-M68S-42,Australia,Australia,2018-09-22,2018-10-02,2018-09-29 00:00:00,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO44135,SO44135 - 1,AW00028156,,BK-R93R-62,SOUTHWEST,United States,2017-08-03,2017-08-13,08/10/2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
INTERNET,SO47126,SO47126 - 1,AW00013326,,BK-R89R-58, Southwest,United States,07-07-2018,2018-07-17,07/14/2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
 Internet,SO48227,SO48227 - 1,AW00014813,,BK-R89R-44,France,France,"Oct 24, 2018",2018-11-03,20181031,1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
Internet,SO46570,SO46570 - 1,AW00013536,,BK-R93R-52,France,France,"May 26, 2018",2018-06-05,2018-06-02,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46586,SO46586 - 1,,,BK-R93R-52,Northwest,United States,2018-05-28,2018-06-07,06/04/2018,1.8,3578.27,,2171.2942,2171.2942,-3578.27,-3578.27,ERP_EXPORT_20240115
Internet,SO47607,SO47607 - 1,AW00014081,,BK-R64Y-48,Southwest,United States,23-08-2018,2018-09-02,"Aug 30, 2018",1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet ,SO45451,SO45451 - 1,AW00029279,,BK-R93R-44,Southwest,United States,01/17/2018,2018-01-27,24-01-2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47222,SO47222 - 1,AW00026316,,BK-R64Y-38,Canada,Canada,20180719,2018-07-29,07/26/2018,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO44447,SO44447 - 1,AW00012265,,BK-R93R-48,France,France,20170926,2017-10-06,2017-10-03,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
INTERNET,SO47138,SO47138 - 1,AW00016308,,BK-R89B-58,United Kingdom,United Kingdom,"Jul 09, 2018",2018-07-19,"Jul 16, 2018",1.0,2181.5625,0.0%,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
 Internet,SO48259,SO48259 - 1,AW00027085,,BK-R50R-44,Canada,Canada,20181027,2018-11-06,2018-11-03 00:00:00,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO48436,SO48436 - 1,AW00014267,,BK-R64Y-48,Northwest,United States,"Nov 03, 2018",2018-11-13,10-11-2018,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet ,SO45951,SO45951 - 1,AW00011944,,BK-M82B-38,Australia,Australia,03/21/2018,2018-03-31,03/28/2018,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
INTERNET,SO46861,SO46861 - 1,AW00021214,,BK-R89B-52,Australia ,Australia,"Jun 21, 2018",2018-07-01,20180628,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO45443,SO45443 - 1,AW00029350,,BK-R93R-52,Southwest,United States,"Jan 15, 2018",2018-01-25,"Jan 22, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43832,SO43832 - 1,AW00013584,,BK-R93R-62,United Kingdom,United Kingdom,07/16/2017,2017-07-26,2017-07-23,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO48942,SO48942 - 1,AW00026728,,BK-M68B-46,Southwest,United States,18-12-2018,2018-12-28,12/25/2018,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet ,SO47908,SO47908 - 1,AW00020468,,BK-M68B-46,Canada ,Canada,2018-09-23 00:00:00,2018-10-03,30-09-2018,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO48509,SO48509 - 1,AW00028740,,BK-M68S-42,France,France,2018-11-10 00:00:00,2018-11-20,2018-11-17,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO44868,SO44868 - 1,AW00028852,,BK-R93R-52,Northwest,United States,2017-11-08 00:00:00,2017-11-18,20171115,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46132,SO46132 - 1,AW00023865,,BK-R93R-56,Canada,Canada,03-04-2018,2018-04-13,"Apr 10, 2018",1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45874,SO45874 - 1,AW00020007,,BK-M82B-48,Canada,Canada,"Mar 11, 2018",2018-03-21,"Mar 18, 2018",1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet ,SO46583,SO46583 - 1,AW00020622,,BK-R93R-62,Australia,Australia,05/27/2018,2018-06-06,2018-06-03,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44037,SO44037 - 1,AW00025272,,BK-R50R-48,Australia,Australia,2017-07-29,2017-08-08,2017-08-05,1.0,699.0982,0.0%,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
 Internet,SO44590,SO44590 - 1,AW00013795,,BK-R93R-62,Germany,Germany,20171005,2017-10-15,12-10-2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45975,SO45975 - 1,AW00014755,,BK-R50R-62,Southwest,United States,20180325,2018-04-04,2018-04-01,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
 Internet,SO45099,SO45099 - 1,AW00029174,,BK-R93R-48,Northwest,United States,"Dec 04, 2017",2017-12-14,2017-12-11,1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO48915,SO48915 - 1,AW00015481,,BK-R50B-60,Southwest,United States,20181215,2018-12-25,20181222,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet ,SO44052,SO44052 - 1,AW00016637,,BK-R93R-56, Australia,Australia,31-07-2017,2017-08-10,"Aug 07, 2017",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
INTERNET,SO45469,SO45469 - 1,AW00019989,,BK-M82B-44,Canada,Canada,22-01-2018,2018-02-01,2018-01-29,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
internet,SO47575,SO47575 - 1,AW00026315,,BK-M68B-46,Southwest,United States,08/18/2018,2018-08-28,08/25/2018,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO44071,SO44071 - 1,AW00016691,,BK-R93R-52,Australia,Australia,02-08-2017,2017-08-12,20170809,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO48202,SO48202 - 1,AW00012225,,BK-M68S-46,Germany,Germany,2018-10-20,2018-10-30,2018-10-27,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
INTERNET,SO48534,SO48534 - 1,AW00016448,,BK-R89R-58,Germany,Germany,2018-11-12 00:00:00,2018-11-22,2018-11-19 00:00:00,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO45657,SO45657 - 1,AW00011266,,BK-R93R-44,Northwest,United States,20180210,2018-02-20,02/17/2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45679,SO45679 - 1,AW00011540,,BK-R93R-56,Southwest ,United States,02/13/2018,2018-02-23,02/20/2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47581,SO47581 - 1,AW00029152,,BK-R89B-48,Canada,Canada,08/19/2018,2018-08-29,08/26/2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO46874,SO46874 - 1,AW00024606,,BK-R64Y-38,AUSTRALIA,Australia,20180623,2018-07-03,20180630,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO45249,SO45249 - 1,AW00014928,,BK-R93R-62,United Kingdom ,United Kingdom,20171230,2018-01-09,2018-01-06,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43762,SO43762 - 1,AW00027578,,BK-R93R-56,Southwest,United States,09-07-2017,2017-07-19,07/16/2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47582,SO47582 - 1,AW00013433,,BK-R89B-44,Southwest,United States,2018-08-19,2018-08-29,08/26/2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO46208,SO46208 - 1,AW00020284,,BK-R93R-44,Australia,Australia,"Apr 13, 2018",2018-04-23,"Apr 20, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44916,SO44916 - 1,AW00018463,,BK-R93R-44,Australia,Australia,2017-11-14,2017-11-24,"Nov 21, 2017",1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47791,SO47791 - 1,AW00013036,,BK-M68B-38,Australia,Australia,09-09-2018,2018-09-19,09/16/2018,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO48413,SO48413 - 1,AW00014288,,BK-R64Y-40,Southwest,United States,2018-11-01 00:00:00,2018-11-11,08-11-2018,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO46010,SO46010 - 1,AW00011488,,BK-M82B-38,United Kingdom,United Kingdom,"Mar 30, 2018",2018-04-09,20180406,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet,SO48098,SO48098 - 1,AW00022400,,BK-R89B-52,Australia,Australia,2018-10-01 00:00:00,2018-10-11,2018-10-08,1.0,2181.5625,0.0%,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO48955,SO48955 - 1,AW00013645,,BK-M68B-38,Australia,Australia,2018-12-20 00:00:00,2018-12-30,20181227,1.0,2049.0982,,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO44010,SO44010 - 1,AW00013680,,BK-R93R-62,United Kingdom,United Kingdom,2017-07-26,2017-08-05,02-08-2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet ,SO44374,SO44374 - 1,AW00014157,,BK-R93R-62,United Kingdom,United Kingdom,11-09-2017,2017-09-21,2017-09-18 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
INTERNET,SO46432,SO46432 - 1,AW00015016,,BK-R50B-52,Southwest ,United States,07-05-2018,2018-05-17,2018-05-14,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
