BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
912,767.0,894,2004-06-26,,EA ,1,1.0,2004-06-12
1324,767.0,907,2004-07-10,,EA ,1,1.0,2004-06-26
2454,767.0,938,2004-09-05,,EA ,1,1.0,2004-08-22
2117,767.0,945,2004-08-08,,EA ,1,1.0,2004-07-25
3105,767.0,948,2005-01-15,,EA ,1,1.0,2005-01-01
895,767.0,950,2004-06-26,,EA ,1,1.0,2004-06-12
110,767.0,952,2004-04-04,,EA ,1,1.0,2004-03-21
3359,767.0,994,2005-01-23,,EA ,1,1.0,2005-01-09
1570,768.0,517,2004-07-10,2004-09-08,EA ,1,2.0,2004-09-08
1350,768.0,517,2004-09-09,,EA ,1,1.0,2004-08-26
1229,768.0,736,2004-07-10,,EA ,1,1.0,2004-06-26
2041,768.0,806,2004-08-08,,EA ,1,1.0,2004-07-25
2038,768.0,811,2004-08-08,,EA ,1,1.0,2004-07-25
2751,768.0,818,2004-10-16,,EA ,1,1.0,2004-10-02
1105,768.0,826,2004-06-26,2004-08-25,EA ,1,2.0,2004-08-25
917,768.0,826,2004-08-26,,EA ,1,1.0,2004-08-12
902,768.0,894,2004-06-26,,EA ,1,1.0,2004-06-12
1693,768.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
2043,768.0,938,2004-08-08,,EA ,1,1.0,2004-07-25
2579,768.0,945,2004-09-05,2004-11-04,EA ,1,2.0,2004-11-04
2344,768.0,945,2004-11-05,,EA ,1,1.0,2004-10-22
400,768.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2744,768.0,950,2004-10-16,,EA ,1,1.0,2004-10-02
3251,768.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
32,768.0,994,2004-04-04,,EA ,1,1.0,2004-03-21
1822,769.0,517,2004-07-20,,EA ,1,1.0,2004-07-06
689,769.0,737,2004-04-18,2004-06-17,EA ,1,2.0,2004-06-17
431,769.0,737,2004-06-18,,EA ,1,1.0,2004-06-04
2065,769.0,806,2004-08-08,,EA ,1,1.0,2004-07-25
2062,769.0,811,2004-08-08,,EA ,1,1.0,2004-07-25
2772,769.0,818,2004-10-16,,EA ,1,1.0,2004-10-02
2845,769.0,826,2004-10-16,,EA ,1,1.0,2004-10-02
2833,769.0,894,2004-10-16,,EA ,1,1.0,2004-10-02
1728,769.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
2067,769.0,938,2004-08-08,,EA ,1,1.0,2004-07-25
2376,769.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
427,769.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2907,769.0,950,2004-10-16,2004-12-15,EA ,1,2.0,2004-12-15
2766,769.0,950,2004-12-16,,EA ,1,1.0,2004-12-02
3285,769.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
49,769.0,994,2004-04-04,,EA ,1,1.0,2004-03-21
1571,770.0,517,2004-07-10,2004-09-08,EA ,1,2.0,2004-09-08
1353,770.0,517,2004-09-09,,EA ,1,1.0,2004-08-26
81,770.0,738,2004-04-04,,EA ,1,1.0,2004-03-21
2083,770.0,806,2004-08-08,,EA ,1,1.0,2004-07-25
2080,770.0,811,2004-08-08,,EA ,1,1.0,2004-07-25
2793,770.0,818,2004-10-16,,EA ,1,1.0,2004-10-02
1107,770.0,826,2004-06-26,2004-08-25,EA ,1,2.0,2004-08-25
921,770.0,826,2004-08-26,,EA ,1,1.0,2004-08-12
909,770.0,894,2004-06-26,,EA ,1,1.0,2004-06-12
1947,770.0,907,2004-07-20,2004-09-18,EA ,1,2.0,2004-09-18
1757,770.0,907,2004-09-19,,EA ,1,1.0,2004-09-05
2223,770.0,938,2004-08-08,2004-10-07,EA ,1,2.0,2004-10-07
2085,770.0,938,2004-10-08,,EA ,1,1.0,2004-09-24
2408,770.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
458,770.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2788,770.0,950,2004-10-16,,EA ,1,1.0,2004-10-02
3308,770.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
71,770.0,994,2004-04-04,,EA ,1,1.0,2004-03-21
3128,771.0,516,2005-01-15,,EA ,1,1.0,2005-01-01
3229,771.0,748,2005-01-23,,EA ,1,1.0,2005-01-09
21,771.0,807,2004-04-04,,EA ,1,1.0,2004-03-21
1495,771.0,810,2004-07-10,2004-09-08,EA ,1,2.0,2004-09-08
1212,771.0,810,2004-09-09,,EA ,1,1.0,2004-08-26
378,771.0,817,2004-04-18,,EA ,1,1.0,2004-04-04
2468,771.0,825,2004-09-05,,EA ,1,1.0,2004-08-22
1550,771.0,894,2004-07-10,2004-09-08,EA ,1,2.0,2004-09-08
1326,771.0,894,2004-09-09,,EA ,1,1.0,2004-08-26
3242,771.0,907,2005-01-23,,EA ,1,1.0,2005-01-09
804,771.0,937,2004-06-26,,EA ,1,1.0,2004-06-12
3001,771.0,945,2005-01-15,,EA ,1,1.0,2005-01-01
2008,771.0,948,2004-08-08,,EA ,1,1.0,2004-07-25
2004,771.0,951,2004-08-08,,EA ,1,1.0,2004-07-25
786,771.0,952,2004-06-26,,EA ,1,1.0,2004-06-12
1910,771.0,996,2004-07-20,2004-09-18,EA ,1,2.0,2004-09-18
1639,771.0,996,2004-09-19,,EA ,1,1.0,2004-09-05
533,772.0,516,2004-04-18,,EA ,1,1.0,2004-04-04
1676,772.0,739,2004-07-20,,EA ,1,1.0,2004-07-06
3273,772.0,807,2005-01-23,,EA ,1,1.0,2005-01-09
1681,772.0,810,2004-07-20,,EA ,1,1.0,2004-07-06
2350,772.0,817,2004-09-05,,EA ,1,1.0,2004-08-22
2137,772.0,825,2004-08-08,,EA ,1,1.0,2004-07-25
1799,772.0,894,2004-07-20,,EA ,1,1.0,2004-07-06
3277,772.0,907,2005-01-23,,EA ,1,1.0,2005-01-09
1688,772.0,937,2004-07-20,,EA ,1,1.0,2004-07-06
403,772.0,945,2004-04-18,,EA ,1,1.0,2004-04-04
814,772.0,948,2004-06-26,,EA ,1,1.0,2004-06-12
396,772.0,951,2004-04-18,,EA ,1,1.0,2004-04-04
2335,772.0,952,2004-09-05,,EA ,1,1.0,2004-08-22
3015,772.0,996,2005-01-15,,EA ,1,1.0,2005-01-01
3131,773.0,516,2005-01-15,,EA ,1,1.0,2005-01-01
3045,773.0,740,2005-01-15,,EA ,1,1.0,2005-01-01
3297,773.0,807,2005-01-23,,EA ,1,1.0,2005-01-09
1936,773.0,810,2004-07-20,2004-09-18,EA ,1,2.0,2004-09-18
1715,773.0,810,2004-09-19,,EA ,1,1.0,2004-09-05
2381,773.0,817,2004-09-05,,EA ,1,1.0,2004-08-22
2470,773.0,825,2004-09-05,,EA ,1,1.0,2004-08-22
1553,773.0,894,2004-07-10,2004-09-08,EA ,1,2.0,2004-09-08
1330,773.0,894,2004-09-09,,EA ,1,1.0,2004-08-26
3301,773.0,907,2005-01-23,,EA ,1,1.0,2005-01-09
1722,773.0,937,2004-07-20,,EA ,1,1.0,2004-07-06
430,773.0,945,2004-04-18,,EA ,1,1.0,2004-04-04
836,773.0,948,2004-06-26,,EA ,1,1.0,2004-06-12
423,773.0,951,2004-04-18,,EA ,1,1.0,2004-04-04
2366,773.0,952,2004-09-05,,EA ,1,1.0,2004-08-22
3035,773.0,996,2005-01-15,,EA ,1,1.0,2005-01-01
537,774.0,516,2004-04-18,,EA ,1,1.0,2004-04-04
3315,774.0,741,2005-01-23,,EA ,1,1.0,2005-01-09
3321,774.0,807,2005-01-23,,EA ,1,1.0,2005-01-09
1744,774.0,810,2004-07-20,,EA ,1,1.0,2004-07-06
2412,774.0,817,2004-09-05,,EA ,1,1.0,2004-08-22
2141,774.0,825,2004-08-08,,EA ,1,1.0,2004-07-25
1803,774.0,894,2004-07-20,,EA ,1,1.0,2004-07-06
3324,774.0,907,2005-01-23,,EA ,1,1.0,2005-01-09
1751,774.0,937,2004-07-20,,EA ,1,1.0,2004-07-06
461,774.0,945,2004-04-18,,EA ,1,1.0,2004-04-04
855,774.0,948,2004-06-26,,EA ,1,1.0,2004-06-12
454,774.0,951,2004-04-18,,EA ,1,1.0,2004-04-04
2398,774.0,952,2004-09-05,,EA ,1,1.0,2004-08-22
3058,774.0,996,2005-01-15,,EA ,1,1.0,2005-01-01
2151,775.0,516,2004-08-08,,EA ,1,1.0,2004-07-25
795,775.0,747,2004-06-26,,EA ,1,1.0,2004-06-12
1496,775.0,807,2004-07-10,2004-09-08,EA ,1,2.0,2004-09-08
1214,775.0,807,2004-09-09,,EA ,1,1.0,2004-08-26
2729,775.0,810,2004-10-16,,EA ,1,1.0,2004-10-02
2316,775.0,817,2004-09-05,,EA ,1,1.0,2004-08-22
3377,775.0,825,2005-01-23,,EA ,1,1.0,2005-01-09
2827,775.0,894,2004-10-16,,EA ,1,1.0,2004-10-02
1664,775.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
388,775.0,937,2004-04-18,,EA ,1,1.0,2004-04-04
2011,775.0,945,2004-08-08,,EA ,1,1.0,2004-07-25
15,775.0,948,2004-04-04,,EA ,1,1.0,2004-03-21
8,775.0,951,2004-04-04,,EA ,1,1.0,2004-03-21
365,775.0,952,2004-04-18,,EA ,1,1.0,2004-04-04
782,775.0,996,2004-06-26,,EA ,1,1.0,2004-06-12
2481,776.0,516,2004-09-05,,EA ,1,1.0,2004-08-22
2347,776.0,743,2004-09-05,,EA ,1,1.0,2004-08-22
1687,776.0,807,2004-07-20,,EA ,1,1.0,2004-07-06
821,776.0,810,2004-06-26,,EA ,1,1.0,2004-06-12
3270,776.0,817,2005-01-23,,EA ,1,1.0,2005-01-09
124,776.0,825,2004-04-04,,EA ,1,1.0,2004-03-21
901,776.0,894,2004-06-26,,EA ,1,1.0,2004-06-12
1692,776.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
825,776.0,937,2004-06-26,,EA ,1,1.0,2004-06-12
2343,776.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
399,776.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2340,776.0,951,2004-09-05,,EA ,1,1.0,2004-08-22
3250,776.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
2206,776.0,996,2004-08-08,2004-10-07,EA ,1,2.0,2004-10-07
2026,776.0,996,2004-10-08,,EA ,1,1.0,2004-09-24
2155,777.0,516,2004-08-08,,EA ,1,1.0,2004-07-25
1249,777.0,744,2004-07-10,,EA ,1,1.0,2004-06-26
1937,777.0,807,2004-07-20,2004-09-18,EA ,1,2.0,2004-09-18
1721,777.0,807,2004-09-19,,EA ,1,1.0,2004-09-05
842,777.0,810,2004-06-26,,EA ,1,1.0,2004-06-12
3294,777.0,817,2005-01-23,,EA ,1,1.0,2005-01-09
3380,777.0,825,2005-01-23,,EA ,1,1.0,2005-01-09
2832,777.0,894,2004-10-16,,EA ,1,1.0,2004-10-02
1727,777.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
846,777.0,937,2004-06-26,,EA ,1,1.0,2004-06-12
2375,777.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
426,777.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2371,777.0,951,2004-09-05,,EA ,1,1.0,2004-08-22
3284,777.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
2048,777.0,996,2004-08-08,,EA ,1,1.0,2004-07-25
2485,778.0,516,2004-09-05,,EA ,1,1.0,2004-08-22
463,778.0,745,2004-04-18,,EA ,1,1.0,2004-04-04
1750,778.0,807,2004-07-20,,EA ,1,1.0,2004-07-06
860,778.0,810,2004-06-26,,EA ,1,1.0,2004-06-12
3318,778.0,817,2005-01-23,,EA ,1,1.0,2005-01-09
127,778.0,825,2004-04-04,,EA ,1,1.0,2004-03-21
908,778.0,894,2004-06-26,,EA ,1,1.0,2004-06-12
1756,778.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
864,778.0,937,2004-06-26,,EA ,1,1.0,2004-06-12
2407,778.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
457,778.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2403,778.0,951,2004-09-05,,EA ,1,1.0,2004-08-22
3307,778.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
2072,778.0,996,2004-08-08,,EA ,1,1.0,2004-07-25
532,779.0,516,2004-04-18,,EA ,1,1.0,2004-04-04
1650,779.0,748,2004-07-20,,EA ,1,1.0,2004-07-06
3009,779.0,806,2005-01-15,,EA ,1,1.0,2005-01-01
1655,779.0,810,2004-07-20,,EA ,1,1.0,2004-07-06
1651,779.0,816,2004-07-20,,EA ,1,1.0,2004-07-06
916,779.0,824,2004-06-26,,EA ,1,1.0,2004-06-12
1797,779.0,894,2004-07-20,,EA ,1,1.0,2004-07-06
31,779.0,907,2004-04-04,,EA ,1,1.0,2004-03-21
3240,779.0,936,2005-01-23,,EA ,1,1.0,2005-01-09
375,779.0,945,2004-04-18,,EA ,1,1.0,2004-04-04
2310,779.0,948,2004-09-05,,EA ,1,1.0,2004-08-22
2718,779.0,950,2004-10-16,,EA ,1,1.0,2004-10-02
2881,779.0,952,2004-10-16,2004-12-15,EA ,1,2.0,2004-12-15
2715,779.0,952,2004-12-16,,EA ,1,1.0,2004-12-02
2001,779.0,995,2004-08-08,,EA ,1,1.0,2004-07-25
3129,780.0,516,2005-01-15,,EA ,1,1.0,2005-01-01
816,780.0,739,2004-06-26,,EA ,1,1.0,2004-06-12
677,780.0,806,2004-04-18,2004-06-17,EA ,1,2.0,2004-06-17
410,780.0,806,2004-06-18,,EA ,1,1.0,2004-06-04
1233,780.0,810,2004-07-10,,EA ,1,1.0,2004-06-26
818,780.0,816,2004-06-26,,EA ,1,1.0,2004-06-12
2843,780.0,824,2004-10-16,,EA ,1,1.0,2004-10-02
1328,780.0,894,2004-07-10,,EA ,1,1.0,2004-06-26
48,780.0,907,2004-04-04,,EA ,1,1.0,2004-03-21
2354,780.0,936,2004-09-05,,EA ,1,1.0,2004-08-22
3022,780.0,945,2005-01-15,,EA ,1,1.0,2005-01-01
2747,780.0,948,2004-10-16,,EA ,1,1.0,2004-10-02
1670,780.0,950,2004-07-20,,EA ,1,1.0,2004-07-06
2029,780.0,952,2004-08-08,,EA ,1,1.0,2004-07-25
1666,780.0,995,2004-07-20,,EA ,1,1.0,2004-07-06
535,781.0,516,2004-04-18,,EA ,1,1.0,2004-04-04
2058,781.0,742,2004-08-08,,EA ,1,1.0,2004-07-25
440,781.0,806,2004-04-18,,EA ,1,1.0,2004-04-04
1254,781.0,810,2004-07-10,,EA ,1,1.0,2004-06-26
839,781.0,816,2004-06-26,,EA ,1,1.0,2004-06-12
919,781.0,824,2004-06-26,,EA ,1,1.0,2004-06-12
1801,781.0,894,2004-07-20,,EA ,1,1.0,2004-07-06
2216,781.0,905,2004-08-08,2004-10-07,EA ,1,2.0,2004-10-07
70,781.0,907,2004-04-04,,EA ,1,1.0,2004-03-21
2387,781.0,936,2004-09-05,,EA ,1,1.0,2004-08-22
3043,781.0,945,2005-01-15,,EA ,1,1.0,2005-01-01
2908,781.0,948,2004-10-16,2004-12-15,EA ,1,2.0,2004-12-15
2769,781.0,948,2004-12-16,,EA ,1,1.0,2004-12-02
1702,781.0,950,2004-07-20,,EA ,1,1.0,2004-07-06
2052,781.0,952,2004-08-08,,EA ,1,1.0,2004-07-25
1696,781.0,995,2004-07-20,,EA ,1,1.0,2004-07-06
2479,782.0,516,2004-09-05,,EA ,1,1.0,2004-08-22
2314,782.0,747,2004-09-05,,EA ,1,1.0,2004-08-22
2016,782.0,806,2004-08-08,,EA ,1,1.0,2004-07-25
800,782.0,810,2004-06-26,,EA ,1,1.0,2004-06-12
796,782.0,816,2004-06-26,,EA ,1,1.0,2004-06-12
524,782.0,824,2004-04-18,,EA ,1,1.0,2004-04-04
898,782.0,894,2004-06-26,,EA ,1,1.0,2004-06-12
1221,782.0,907,2004-07-10,,EA ,1,1.0,2004-06-26
1661,782.0,936,2004-07-20,,EA ,1,1.0,2004-07-06
2312,782.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
3226,782.0,948,2005-01-23,,EA ,1,1.0,2005-01-09
2997,782.0,950,2005-01-15,,EA ,1,1.0,2005-01-01
2994,782.0,952,2005-01-15,,EA ,1,1.0,2005-01-01
2,782.0,995,2004-04-04,,EA ,1,1.0,2004-03-21
2153,783.0,516,2004-08-08,,EA ,1,1.0,2004-07-25
1675,783.0,743,2004-07-20,,EA ,1,1.0,2004-07-06
2353,783.0,806,2004-09-05,,EA ,1,1.0,2004-08-22
2905,783.0,810,2004-10-16,2004-12-15,EA ,1,2.0,2004-12-15
2754,783.0,810,2004-12-16,,EA ,1,1.0,2004-12-02
404,783.0,816,2004-04-18,,EA ,1,1.0,2004-04-04
3121,783.0,824,2005-01-15,,EA ,1,1.0,2005-01-01
2828,783.0,894,2004-10-16,,EA ,1,1.0,2004-10-02
1237,783.0,907,2004-07-10,,EA ,1,1.0,2004-06-26
3274,783.0,936,2005-01-23,,EA ,1,1.0,2005-01-09
2032,783.0,945,2004-08-08,,EA ,1,1.0,2004-07-25
3019,783.0,948,2005-01-15,,EA ,1,1.0,2005-01-01
812,783.0,950,2004-06-26,,EA ,1,1.0,2004-06-12
35,783.0,952,2004-04-04,,EA ,1,1.0,2004-03-21
807,783.0,995,2004-06-26,,EA ,1,1.0,2004-06-12
2483,784.0,516,2004-09-05,,EA ,1,1.0,2004-08-22
3044,784.0,746,2005-01-15,,EA ,1,1.0,2005-01-01
2385,784.0,806,2004-09-05,,EA ,1,1.0,2004-08-22
2775,784.0,810,2004-10-16,,EA ,1,1.0,2004-10-02
433,784.0,816,2004-04-18,,EA ,1,1.0,2004-04-04
527,784.0,824,2004-04-18,,EA ,1,1.0,2004-04-04
904,784.0,894,2004-06-26,,EA ,1,1.0,2004-06-12
1259,784.0,907,2004-07-10,,EA ,1,1.0,2004-06-26
3298,784.0,936,2005-01-23,,EA ,1,1.0,2005-01-09
2056,784.0,945,2004-08-08,,EA ,1,1.0,2004-07-25
3040,784.0,948,2005-01-15,,EA ,1,1.0,2005-01-01
833,784.0,950,2004-06-26,,EA ,1,1.0,2004-06-12
53,784.0,952,2004-04-04,,EA ,1,1.0,2004-03-21
827,784.0,995,2004-06-26,,EA ,1,1.0,2004-06-12
925,785.0,515,2004-06-26,,EA ,1,1.0,2004-06-12
2321,785.0,806,2004-09-05,,EA ,1,1.0,2004-08-22
3234,785.0,809,2005-01-23,,EA ,1,1.0,2005-01-09
2724,785.0,814,2004-10-16,,EA ,1,1.0,2004-10-02
2725,785.0,816,2004-10-16,,EA ,1,1.0,2004-10-02
3120,785.0,824,2005-01-15,,EA ,1,1.0,2005-01-01
2958,785.0,894,2004-10-16,2004-12-15,EA ,1,2.0,2004-12-15
2826,785.0,894,2004-12-16,,EA ,1,1.0,2004-12-02
1663,785.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
1220,785.0,936,2004-07-10,,EA ,1,1.0,2004-06-26
2195,785.0,945,2004-08-08,2004-10-07,EA ,1,2.0,2004-10-07
2010,785.0,945,2004-10-08,,EA ,1,1.0,2004-09-24
14,785.0,948,2004-04-04,,EA ,1,1.0,2004-03-21
369,785.0,950,2004-04-18,,EA ,1,1.0,2004-04-04
364,785.0,952,2004-04-18,,EA ,1,1.0,2004-04-04
3216,785.0,995,2005-01-23,,EA ,1,1.0,2005-01-09
2851,786.0,515,2004-10-16,,EA ,1,1.0,2004-10-02
2040,786.0,806,2004-08-08,,EA ,1,1.0,2004-07-25
43,786.0,809,2004-04-04,,EA ,1,1.0,2004-03-21
3024,786.0,816,2005-01-15,,EA ,1,1.0,2005-01-01
525,786.0,824,2004-04-18,,EA ,1,1.0,2004-04-04
2034,786.0,830,2004-08-08,,EA ,1,1.0,2004-07-25
900,786.0,894,2004-06-26,,EA ,1,1.0,2004-06-12
1691,786.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
45,786.0,936,2004-04-04,,EA ,1,1.0,2004-03-21
2342,786.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
398,786.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2900,786.0,950,2004-10-16,2004-12-15,EA ,1,2.0,2004-12-15
2743,786.0,950,2004-12-16,,EA ,1,1.0,2004-12-02
3249,786.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
2734,786.0,995,2004-10-16,,EA ,1,1.0,2004-10-02
927,787.0,515,2004-06-26,,EA ,1,1.0,2004-06-12
2064,787.0,806,2004-08-08,,EA ,1,1.0,2004-07-25
63,787.0,809,2004-04-04,,EA ,1,1.0,2004-03-21
3046,787.0,816,2005-01-15,,EA ,1,1.0,2005-01-01
3123,787.0,824,2005-01-15,,EA ,1,1.0,2005-01-01
1708,787.0,831,2004-07-20,,EA ,1,1.0,2004-07-06
2961,787.0,894,2004-10-16,2004-12-15,EA ,1,2.0,2004-12-15
2831,787.0,894,2004-12-16,,EA ,1,1.0,2004-12-02
1726,787.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
67,787.0,936,2004-04-04,,EA ,1,1.0,2004-03-21
2374,787.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
425,787.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2765,787.0,950,2004-10-16,,EA ,1,1.0,2004-10-02
3283,787.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
2758,787.0,995,2004-10-16,,EA ,1,1.0,2004-10-02
2854,788.0,515,2004-10-16,,EA ,1,1.0,2004-10-02
2082,788.0,806,2004-08-08,,EA ,1,1.0,2004-07-25
84,788.0,809,2004-04-04,,EA ,1,1.0,2004-03-21
3068,788.0,816,2005-01-15,,EA ,1,1.0,2005-01-01
529,788.0,824,2004-04-18,,EA ,1,1.0,2004-04-04
3065,788.0,832,2005-01-15,,EA ,1,1.0,2005-01-01
907,788.0,894,2004-06-26,,EA ,1,1.0,2004-06-12
1755,788.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
88,788.0,936,2004-04-04,,EA ,1,1.0,2004-03-21
2406,788.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
456,788.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2787,788.0,950,2004-10-16,,EA ,1,1.0,2004-10-02
3306,788.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
2781,788.0,995,2004-10-16,,EA ,1,1.0,2004-10-02
926,789.0,519,2004-06-26,,EA ,1,1.0,2004-06-12
1041,789.0,718,2004-06-26,2004-08-25,EA ,1,2.0,2004-08-25
817,789.0,718,2004-08-26,,EA ,1,1.0,2004-08-12
1925,789.0,806,2004-07-20,2004-09-18,EA ,1,2.0,2004-09-18
1686,789.0,806,2004-09-19,,EA ,1,1.0,2004-09-05
3271,789.0,813,2005-01-23,,EA ,1,1.0,2005-01-09
405,789.0,820,2004-04-18,,EA ,1,1.0,2004-04-04
3122,789.0,828,2005-01-15,,EA ,1,1.0,2005-01-01
2123,789.0,894,2004-08-08,,EA ,1,1.0,2004-07-25
3033,789.0,907,2005-01-15,,EA ,1,1.0,2005-01-01
3275,789.0,940,2005-01-23,,EA ,1,1.0,2005-01-09
1228,789.0,945,2004-07-10,,EA ,1,1.0,2004-06-26
40,789.0,948,2004-04-04,,EA ,1,1.0,2004-03-21
2339,789.0,950,2004-09-05,,EA ,1,1.0,2004-08-22
2742,789.0,952,2004-10-16,,EA ,1,1.0,2004-10-02
1222,789.0,996,2004-07-10,,EA ,1,1.0,2004-06-26
2853,790.0,519,2004-10-16,,EA ,1,1.0,2004-10-02
2059,790.0,719,2004-08-08,,EA ,1,1.0,2004-07-25
1720,790.0,806,2004-07-20,,EA ,1,1.0,2004-07-06
3295,790.0,813,2005-01-23,,EA ,1,1.0,2005-01-09
434,790.0,820,2004-04-18,,EA ,1,1.0,2004-04-04
528,790.0,828,2004-04-18,,EA ,1,1.0,2004-04-04
2459,790.0,894,2004-09-05,,EA ,1,1.0,2004-08-22
3056,790.0,907,2005-01-15,,EA ,1,1.0,2005-01-01
3299,790.0,940,2005-01-23,,EA ,1,1.0,2005-01-09
1247,790.0,945,2004-07-10,,EA ,1,1.0,2004-06-26
59,790.0,948,2004-04-04,,EA ,1,1.0,2004-03-21
2370,790.0,950,2004-09-05,,EA ,1,1.0,2004-08-22
2764,790.0,952,2004-10-16,,EA ,1,1.0,2004-10-02
1239,790.0,996,2004-07-10,,EA ,1,1.0,2004-06-26
930,791.0,519,2004-06-26,,EA ,1,1.0,2004-06-12
1739,791.0,720,2004-07-20,,EA ,1,1.0,2004-07-06
1749,791.0,806,2004-07-20,,EA ,1,1.0,2004-07-06
3319,791.0,813,2005-01-23,,EA ,1,1.0,2005-01-09
466,791.0,820,2004-04-18,,EA ,1,1.0,2004-04-04
3125,791.0,828,2005-01-15,,EA ,1,1.0,2005-01-01
2128,791.0,894,2004-08-08,,EA ,1,1.0,2004-07-25
3077,791.0,907,2005-01-15,,EA ,1,1.0,2005-01-01
3322,791.0,940,2005-01-23,,EA ,1,1.0,2005-01-09
1271,791.0,945,2004-07-10,,EA ,1,1.0,2004-06-26
79,791.0,948,2004-04-04,,EA ,1,1.0,2004-03-21
2598,791.0,950,2004-09-05,2004-11-04,EA ,1,2.0,2004-11-04
2402,791.0,950,2004-11-05,,EA ,1,1.0,2004-10-22
2918,791.0,952,2004-10-16,2004-12-15,EA ,1,2.0,2004-12-15
2786,791.0,952,2004-12-16,,EA ,1,1.0,2004-12-02
1261,791.0,996,2004-07-10,,EA ,1,1.0,2004-06-26
933,792.0,519,2004-06-26,,EA ,1,1.0,2004-06-12
3335,792.0,706,2005-01-23,,EA ,1,1.0,2005-01-09
1299,792.0,806,2004-07-10,,EA ,1,1.0,2004-06-26
105,792.0,813,2004-04-04,,EA ,1,1.0,2004-03-21
3093,792.0,820,2005-01-15,,EA ,1,1.0,2005-01-01
3127,792.0,828,2005-01-15,,EA ,1,1.0,2005-01-01
2132,792.0,894,2004-08-08,,EA ,1,1.0,2004-07-25
500,792.0,907,2004-04-18,,EA ,1,1.0,2004-04-04
107,792.0,940,2004-04-04,,EA ,1,1.0,2004-03-21
1775,792.0,945,2004-07-20,,EA ,1,1.0,2004-07-06
3346,792.0,948,2005-01-23,,EA ,1,1.0,2005-01-09
2099,792.0,950,2004-08-08,,EA ,1,1.0,2004-07-25
882,792.0,952,2004-06-26,,EA ,1,1.0,2004-06-12
1772,792.0,996,2004-07-20,,EA ,1,1.0,2004-07-06
131,793.0,519,2004-04-04,,EA ,1,1.0,2004-03-21
2042,793.0,806,2004-08-08,,EA ,1,1.0,2004-07-25
3027,793.0,813,2005-01-15,,EA ,1,1.0,2005-01-01
1232,793.0,820,2004-07-10,,EA ,1,1.0,2004-06-26
1809,793.0,828,2004-07-20,,EA ,1,1.0,2004-07-06
2035,793.0,838,2004-08-08,,EA ,1,1.0,2004-07-25
903,793.0,894,2004-06-26,,EA ,1,1.0,2004-06-12
1694,793.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
3030,793.0,940,2005-01-15,,EA ,1,1.0,2005-01-01
2345,793.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
401,793.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2745,793.0,950,2004-10-16,,EA ,1,1.0,2004-10-02
3252,793.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
2332,793.0,996,2004-09-05,,EA ,1,1.0,2004-08-22
3387,794.0,519,2005-01-23,,EA ,1,1.0,2005-01-09
2066,794.0,806,2004-08-08,,EA ,1,1.0,2004-07-25
3049,794.0,813,2005-01-15,,EA ,1,1.0,2005-01-01
1511,794.0,820,2004-07-10,2004-09-08,EA ,1,2.0,2004-09-08
1253,794.0,820,2004-09-09,,EA ,1,1.0,2004-08-26
