SalesOrderID,SalesReasonID,ModifiedDate
63464,1,2008-02-03
63465,1,2008-02-03
63466,1,2008-02-03
63467,1,2008-02-03
63468,1,2008-02-03
63468,10,2008-02-03
63469,1,2008-02-03
63469,2,2008-02-03
63470,1,2008-02-03
63471,1,2008-02-03
63472,1,2008-02-03
63473,1,2008-02-03
63474,1,2008-02-03
63476,1,2008-02-03
63477,1,2008-02-03
63479,1,2008-02-03
63481,1,2008-02-03
63482,1,2008-02-03
63483,1,2008-02-03
63483,2,2008-02-03
63484,1,2008-02-03
63486,2,2008-02-03
63487,1,2008-02-03
63488,1,2008-02-03
63488,2,2008-02-03
63489,1,2008-02-03
63490,1,2008-02-03
63490,2,2008-02-03
63495,1,2008-02-03
63496,5,2008-02-03
63497,1,2008-02-04
63497,10,2008-02-04
63498,1,2008-02-04
63499,1,2008-02-04
63500,1,2008-02-04
63501,1,2008-02-04
63502,4,2008-02-04
63502,10,2008-02-04
63503,6,2008-02-04
63504,1,2008-02-04
63505,1,2008-02-04
63505,2,2008-02-04
63507,1,2008-02-04
63508,6,2008-02-04
63509,1,2008-02-04
63510,1,2008-02-04
63511,1,2008-02-04
63512,1,2008-02-04
63513,1,2008-02-04
63514,1,2008-02-04
63515,1,2008-02-04
63516,1,2008-02-04
63517,1,2008-02-04
63518,1,2008-02-04
63519,1,2008-02-04
63520,6,2008-02-04
63521,1,2008-02-04
63522,1,2008-02-04
63523,6,2008-02-04
63524,1,2008-02-04
63525,1,2008-02-04
63526,1,2008-02-04
63527,1,2008-02-04
63528,1,2008-02-04
63529,1,2008-02-04
63530,1,2008-02-04
63531,1,2008-02-04
63531,2,2008-02-04
63532,1,2008-02-04
63533,1,2008-02-04
63534,1,2008-02-04
63534,2,2008-02-04
63535,1,2008-02-04
63535,2,2008-02-04
63536,2,2008-02-04
63537,1,2008-02-04
63539,1,2008-02-04
63540,1,2008-02-04
63540,2,2008-02-04
63541,5,2008-02-04
63542,1,2008-02-04
63542,2,2008-02-04
63543,1,2008-02-04
63544,2,2008-02-04
63545,1,2008-02-04
63546,1,2008-02-04
63547,1,2008-02-04
63547,2,2008-02-04
63548,1,2008-02-04
63551,1,2008-02-05
63552,1,2008-02-05
63553,1,2008-02-05
63554,1,2008-02-05
63555,1,2008-02-05
63556,1,2008-02-05
63557,6,2008-02-05
63558,1,2008-02-05
63558,2,2008-02-05
63559,1,2008-02-05
63560,2,2008-02-05
63561,1,2008-02-05
63561,2,2008-02-05
63562,1,2008-02-05
63563,4,2008-02-05
63564,4,2008-02-05
63565,1,2008-02-05
63566,1,2008-02-05
63567,1,2008-02-05
63568,1,2008-02-05
63569,1,2008-02-05
63570,4,2008-02-05
63571,1,2008-02-05
63573,1,2008-02-05
63574,1,2008-02-05
63575,1,2008-02-05
63576,1,2008-02-05
63577,1,2008-02-05
63578,1,2008-02-05
63579,1,2008-02-05
63580,1,2008-02-05
63581,1,2008-02-05
63582,1,2008-02-05
63583,1,2008-02-05
63584,1,2008-02-05
63585,1,2008-02-05
63587,1,2008-02-05
63588,1,2008-02-05
63589,1,2008-02-05
63590,1,2008-02-05
63591,1,2008-02-05
63592,1,2008-02-05
63593,1,2008-02-05
63594,1,2008-02-05
63595,1,2008-02-05
63597,1,2008-02-05
63598,1,2008-02-05
63599,1,2008-02-05
63599,2,2008-02-05
63600,1,2008-02-05
63601,1,2008-02-05
63601,2,2008-02-05
63602,2,2008-02-05
63603,1,2008-02-05
63603,10,2008-02-05
63604,2,2008-02-05
63605,1,2008-02-05
63607,1,2008-02-05
63608,1,2008-02-05
63608,2,2008-02-05
63610,1,2008-02-05
63610,2,2008-02-05
63611,1,2008-02-05
63612,2,2008-02-05
63613,1,2008-02-05
63614,2,2008-02-05
63615,1,2008-02-05
63616,1,2008-02-05
63618,1,2008-02-05
63618,2,2008-02-05
63619,1,2008-02-05
63619,2,2008-02-05
63620,1,2008-02-05
63620,10,2008-02-05
63621,1,2008-02-06
63622,1,2008-02-06
63623,1,2008-02-06
63624,1,2008-02-06
63625,1,2008-02-06
63626,1,2008-02-06
63627,1,2008-02-06
63628,1,2008-02-06
63629,1,2008-02-06
63630,1,2008-02-06
63632,4,2008-02-06
63633,1,2008-02-06
63634,1,2008-02-06
63635,1,2008-02-06
63636,1,2008-02-06
63637,1,2008-02-06
63638,1,2008-02-06
63638,10,2008-02-06
63639,1,2008-02-06
63639,10,2008-02-06
63641,1,2008-02-06
63642,1,2008-02-06
63643,1,2008-02-06
63644,1,2008-02-06
63645,1,2008-02-06
63647,6,2008-02-06
63648,1,2008-02-06
63649,1,2008-02-06
63650,1,2008-02-06
63650,10,2008-02-06
63651,1,2008-02-06
63652,1,2008-02-06
63652,10,2008-02-06
63653,1,2008-02-06
63654,1,2008-02-06
63654,10,2008-02-06
63655,1,2008-02-06
63656,1,2008-02-06
63657,1,2008-02-06
63658,1,2008-02-06
63659,1,2008-02-06
63660,1,2008-02-06
63660,10,2008-02-06
63662,1,2008-02-06
63662,10,2008-02-06
63663,1,2008-02-06
63664,1,2008-02-06
63665,1,2008-02-06
63666,1,2008-02-06
63667,1,2008-02-06
63668,6,2008-02-06
63672,2,2008-02-06
63673,2,2008-02-06
63679,1,2008-02-06
63680,1,2008-02-06
63681,1,2008-02-06
63682,1,2008-02-06
63682,2,2008-02-06
63683,1,2008-02-06
63683,2,2008-02-06
63684,1,2008-02-06
63684,2,2008-02-06
63685,1,2008-02-06
63685,2,2008-02-06
63687,1,2008-02-06
63687,2,2008-02-06
63688,1,2008-02-06
63688,2,2008-02-06
63689,5,2008-02-06
63690,1,2008-02-07
63691,1,2008-02-07
63692,1,2008-02-07
63693,1,2008-02-07
63695,1,2008-02-07
63696,6,2008-02-07
63697,6,2008-02-07
63698,1,2008-02-07
63699,2,2008-02-07
63700,1,2008-02-07
63701,1,2008-02-07
63703,1,2008-02-07
63703,2,2008-02-07
63704,1,2008-02-07
63704,2,2008-02-07
63705,1,2008-02-07
63706,1,2008-02-07
63707,1,2008-02-07
63708,1,2008-02-07
63709,1,2008-02-07
63710,1,2008-02-07
63711,1,2008-02-07
63712,1,2008-02-07
63713,1,2008-02-07
63714,1,2008-02-07
63715,1,2008-02-07
63715,10,2008-02-07
63716,1,2008-02-07
63717,1,2008-02-07
63718,6,2008-02-07
63719,4,2008-02-07
63719,10,2008-02-07
63720,1,2008-02-07
63721,1,2008-02-07
63722,1,2008-02-07
63723,1,2008-02-07
63724,1,2008-02-07
63725,1,2008-02-07
63726,1,2008-02-07
63727,1,2008-02-07
63727,2,2008-02-07
63728,1,2008-02-07
63729,1,2008-02-07
63731,1,2008-02-07
63732,6,2008-02-07
63733,1,2008-02-07
63733,2,2008-02-07
63734,1,2008-02-07
63734,2,2008-02-07
63735,1,2008-02-07
63736,1,2008-02-07
63737,2,2008-02-07
63739,1,2008-02-07
63740,5,2008-02-07
63741,1,2008-02-07
63742,1,2008-02-07
63743,2,2008-02-07
63744,1,2008-02-07
63745,1,2008-02-07
63747,1,2008-02-07
63748,1,2008-02-07
63748,2,2008-02-07
63750,1,2008-02-07
63750,2,2008-02-07
63751,5,2008-02-07
63752,1,2008-02-07
63752,2,2008-02-07
63755,1,2008-02-07
63755,2,2008-02-07
63756,1,2008-02-07
63756,2,2008-02-07
63757,1,2008-02-08
63758,1,2008-02-08
63759,1,2008-02-08
63760,1,2008-02-08
63760,10,2008-02-08
63761,1,2008-02-08
63762,1,2008-02-08
63763,1,2008-02-08
63763,2,2008-02-08
63764,2,2008-02-08
63765,1,2008-02-08
63766,1,2008-02-08
63767,1,2008-02-08
63768,1,2008-02-08
63769,4,2008-02-08
63770,1,2008-02-08
63771,1,2008-02-08
63772,1,2008-02-08
63773,4,2008-02-08
63773,10,2008-02-08
63774,1,2008-02-08
63774,10,2008-02-08
63775,4,2008-02-08
63776,1,2008-02-08
63777,1,2008-02-08
63778,1,2008-02-08
63779,1,2008-02-08
63780,1,2008-02-08
63781,1,2008-02-08
63782,1,2008-02-08
63783,1,2008-02-08
63784,4,2008-02-08
63785,1,2008-02-08
63786,1,2008-02-08
63787,1,2008-02-08
63787,10,2008-02-08
63788,1,2008-02-08
63789,1,2008-02-08
63790,1,2008-02-08
63791,1,2008-02-08
63792,1,2008-02-08
63793,1,2008-02-08
63794,1,2008-02-08
63795,1,2008-02-08
63795,2,2008-02-08
63796,1,2008-02-08
63800,1,2008-02-08
63801,1,2008-02-08
63802,1,2008-02-08
63802,2,2008-02-08
63804,1,2008-02-08
63805,1,2008-02-08
63807,1,2008-02-08
63810,1,2008-02-08
63811,6,2008-02-08
63812,1,2008-02-08
63813,1,2008-02-08
63815,1,2008-02-08
63815,10,2008-02-08
63816,1,2008-02-08
63817,1,2008-02-08
63818,1,2008-02-08
63818,2,2008-02-08
63819,1,2008-02-08
63823,2,2008-02-09
63824,1,2008-02-09
63825,1,2008-02-09
63826,1,2008-02-09
63827,6,2008-02-09
63828,1,2008-02-09
63829,4,2008-02-09
63830,1,2008-02-09
63831,1,2008-02-09
63832,1,2008-02-09
63833,1,2008-02-09
63833,2,2008-02-09
63834,1,2008-02-09
63835,1,2008-02-09
63836,1,2008-02-09
63837,1,2008-02-09
63838,1,2008-02-09
63839,1,2008-02-09
63840,1,2008-02-09
63841,1,2008-02-09
63842,1,2008-02-09
63843,1,2008-02-09
63844,1,2008-02-09
63846,6,2008-02-09
63847,1,2008-02-09
63848,1,2008-02-09
63849,1,2008-02-09
63850,1,2008-02-09
63851,1,2008-02-09
63852,1,2008-02-09
63853,1,2008-02-09
63854,1,2008-02-09
63855,1,2008-02-09
63856,1,2008-02-09
63857,1,2008-02-09
63858,1,2008-02-09
63859,1,2008-02-09
63860,4,2008-02-09
63861,1,2008-02-09
63861,2,2008-02-09
63862,1,2008-02-09
63862,2,2008-02-09
63863,1,2008-02-09
63863,2,2008-02-09
63864,1,2008-02-09
63865,1,2008-02-09
63865,10,2008-02-09
63866,1,2008-02-09
63866,2,2008-02-09
63866,10,2008-02-09
63868,1,2008-02-09
63869,1,2008-02-09
63870,1,2008-02-09
63872,1,2008-02-09
63873,6,2008-02-09
63876,1,2008-02-09
63876,2,2008-02-09
63876,10,2008-02-09
63879,1,2008-02-09
63879,2,2008-02-09
63880,1,2008-02-10
63881,2,2008-02-10
63882,1,2008-02-10
63882,10,2008-02-10
63883,1,2008-02-10
63884,1,2008-02-10
63885,1,2008-02-10
63886,1,2008-02-10
63887,1,2008-02-10
63888,1,2008-02-10
63889,1,2008-02-10
63890,4,2008-02-10
63891,4,2008-02-10
63893,1,2008-02-10
63894,4,2008-02-10
63895,1,2008-02-10
63896,1,2008-02-10
63897,1,2008-02-10
63898,1,2008-02-10
63899,1,2008-02-10
63900,1,2008-02-10
63901,1,2008-02-10
63902,1,2008-02-10
63903,1,2008-02-10
63904,1,2008-02-10
63905,1,2008-02-10
63906,1,2008-02-10
63907,1,2008-02-10
63908,1,2008-02-10
63909,1,2008-02-10
63909,10,2008-02-10
63910,1,2008-02-10
63911,1,2008-02-10
63912,1,2008-02-10
63913,1,2008-02-10
63914,1,2008-02-10
63915,1,2008-02-10
63916,1,2008-02-10
63917,1,2008-02-10
63918,1,2008-02-10
63919,1,2008-02-10
63920,1,2008-02-10
63921,1,2008-02-10
63922,1,2008-02-10
63923,1,2008-02-10
63923,2,2008-02-10
63924,1,2008-02-10
63925,1,2008-02-10
63926,1,2008-02-10
63927,1,2008-02-10
63928,1,2008-02-10
63929,1,2008-02-10
63930,1,2008-02-10
63931,1,2008-02-10
63933,6,2008-02-10
63936,1,2008-02-10
63937,1,2008-02-10
63939,5,2008-02-10
63941,1,2008-02-10
63941,2,2008-02-10
63942,2,2008-02-10
63943,1,2008-02-10
63944,1,2008-02-10
63944,2,2008-02-10
63945,1,2008-02-10
63946,1,2008-02-10
63946,10,2008-02-10
63947,1,2008-02-11
63948,1,2008-02-11
63949,4,2008-02-11
63950,1,2008-02-11
63951,1,2008-02-11
63952,1,2008-02-11
63953,1,2008-02-11
63955,1,2008-02-11
63956,1,2008-02-11
63957,2,2008-02-11
63958,1,2008-02-11
63959,1,2008-02-11
63960,1,2008-02-11
63961,1,2008-02-11
63962,1,2008-02-11
63963,1,2008-02-11
63964,1,2008-02-11
63965,1,2008-02-11
63966,1,2008-02-11
63967,1,2008-02-11
63968,1,2008-02-11
63969,1,2008-02-11
63970,1,2008-02-11
63971,6,2008-02-11
63972,1,2008-02-11
63973,1,2008-02-11
63974,1,2008-02-11
63975,1,2008-02-11
63976,1,2008-02-11
63977,1,2008-02-11
63978,1,2008-02-11
63979,1,2008-02-11
63979,2,2008-02-11
63980,1,2008-02-11
63981,1,2008-02-11
63982,1,2008-02-11
63982,2,2008-02-11
63984,1,2008-02-11
63985,1,2008-02-11
63986,1,2008-02-11
63986,2,2008-02-11
63988,1,2008-02-11
63989,1,2008-02-11
63989,2,2008-02-11
63990,1,2008-02-11
63991,1,2008-02-11
63992,1,2008-02-11
63992,2,2008-02-11
63992,10,2008-02-11
63993,2,2008-02-11
63994,1,2008-02-11
63994,10,2008-02-11
63995,1,2008-02-11
63996,1,2008-02-12
63997,1,2008-02-12
63998,1,2008-02-12
63999,1,2008-02-12
64000,1,2008-02-12
64001,1,2008-02-12
64002,1,2008-02-12
64003,1,2008-02-12
64004,1,2008-02-12
64005,1,2008-02-12
64006,1,2008-02-12
64008,1,2008-02-12
64009,1,2008-02-12
64010,1,2008-02-12
64011,1,2008-02-12
64012,1,2008-02-12
64013,1,2008-02-12
64014,1,2008-02-12
64015,1,2008-02-12
64016,1,2008-02-12
64017,4,2008-02-12
64017,10,2008-02-12
64018,4,2008-02-12
64018,10,2008-02-12
64019,1,2008-02-12
64020,1,2008-02-12
64021,1,2008-02-12
64022,1,2008-02-12
64023,1,2008-02-12
64024,1,2008-02-12
64025,1,2008-02-12
64026,1,2008-02-12
64026,10,2008-02-12
64027,1,2008-02-12
64028,1,2008-02-12
64029,1,2008-02-12
64030,1,2008-02-12
64031,1,2008-02-12
64032,1,2008-02-12
64033,1,2008-02-12
64034,1,2008-02-12
64036,1,2008-02-12
64037,1,2008-02-12
64038,1,2008-02-12
64039,1,2008-02-12
64041,1,2008-02-12
64042,1,2008-02-12
64043,1,2008-02-12
64043,2,2008-02-12
64044,1,2008-02-12
64044,2,2008-02-12
64045,1,2008-02-12
64045,2,2008-02-12
64045,10,2008-02-12
64046,1,2008-02-12
64046,2,2008-02-12
64047,1,2008-02-12
64048,1,2008-02-12
64049,1,2008-02-12
64049,2,2008-02-12
64050,2,2008-02-12
64051,1,2008-02-12
64053,1,2008-02-12
64054,2,2008-02-13
64055,1,2008-02-13
64056,4,2008-02-13
64057,1,2008-02-13
64058,1,2008-02-13
64059,1,2008-02-13
64060,6,2008-02-13
64061,1,2008-02-13
64062,1,2008-02-13
64064,1,2008-02-13
64066,6,2008-02-13
64067,1,2008-02-13
64068,1,2008-02-13
64068,2,2008-02-13
64069,1,2008-02-13
64070,1,2008-02-13
64070,2,2008-02-13
64071,1,2008-02-13
64072,1,2008-02-13
64072,2,2008-02-13
64073,1,2008-02-13
64074,1,2008-02-13
64075,1,2008-02-13
64076,1,2008-02-13
64077,1,2008-02-13
64078,1,2008-02-13
64079,1,2008-02-13
64080,1,2008-02-13
64081,1,2008-02-13
64082,1,2008-02-13
64082,10,2008-02-13
64083,1,2008-02-13
64084,6,2008-02-13
64085,1,2008-02-13
64086,6,2008-02-13
64087,1,2008-02-13
64088,1,2008-02-13
64089,1,2008-02-13
64090,1,2008-02-13
64091,1,2008-02-13
64092,1,2008-02-13
64093,1,2008-02-13
64094,1,2008-02-13
64095,1,2008-02-13
64096,1,2008-02-13
64097,1,2008-02-13
64097,10,2008-02-13
64098,1,2008-02-13
64099,1,2008-02-13
64100,1,2008-02-13
64101,1,2008-02-13
64102,1,2008-02-13
64103,1,2008-02-13
64104,1,2008-02-13
64105,1,2008-02-13
64105,2,2008-02-13
64106,2,2008-02-13
64107,2,2008-02-13
64108,1,2008-02-13
64112,1,2008-02-13
64112,2,2008-02-13
64113,1,2008-02-13
64113,2,2008-02-13
64115,1,2008-02-14
64116,4,2008-02-14
64117,1,2008-02-14
64118,1,2008-02-14
64119,1,2008-02-14
64120,1,2008-02-14
64121,1,2008-02-14
64122,1,2008-02-14
64122,10,2008-02-14
64123,2,2008-02-14
64124,1,2008-02-14
64125,1,2008-02-14
64127,1,2008-02-14
64127,2,2008-02-14
64128,1,2008-02-14
64129,1,2008-02-14
64130,1,2008-02-14
64131,1,2008-02-14
64132,1,2008-02-14
64133,1,2008-02-14
64134,1,2008-02-14
64134,10,2008-02-14
64135,4,2008-02-14
64136,1,2008-02-14
64137,1,2008-02-14
64138,1,2008-02-14
64139,6,2008-02-14
64140,1,2008-02-14
64141,1,2008-02-14
64142,1,2008-02-14
64143,1,2008-02-14
64144,1,2008-02-14
64144,10,2008-02-14
64145,4,2008-02-14
64146,1,2008-02-14
64146,10,2008-02-14
64147,1,2008-02-14
64148,1,2008-02-14
64149,1,2008-02-14
64150,1,2008-02-14
64151,1,2008-02-14
64152,1,2008-02-14
64153,1,2008-02-14
64154,1,2008-02-14
64155,1,2008-02-14
64155,2,2008-02-14
64157,1,2008-02-14
64158,6,2008-02-14
64160,1,2008-02-14
64161,1,2008-02-14
64161,2,2008-02-14
64165,1,2008-02-14
64166,1,2008-02-14
64167,1,2008-02-14
64168,1,2008-02-14
64171,1,2008-02-14
64172,6,2008-02-14
64173,6,2008-02-14
64176,1,2008-02-14
64178,1,2008-02-15
64178,10,2008-02-15
64179,4,2008-02-15
64180,1,2008-02-15
64181,1,2008-02-15
64182,1,2008-02-15
64183,1,2008-02-15
64184,1,2008-02-15
64185,2,2008-02-15
64187,1,2008-02-15
64187,2,2008-02-15
64188,1,2008-02-15
64189,1,2008-02-15
64190,1,2008-02-15
64191,1,2008-02-15
64192,1,2008-02-15
64193,1,2008-02-15
64194,1,2008-02-15
64195,1,2008-02-15
64196,1,2008-02-15
64197,1,2008-02-15
64197,10,2008-02-15
64198,1,2008-02-15
64199,1,2008-02-15
64200,1,2008-02-15
64201,1,2008-02-15
64202,6,2008-02-15
64203,1,2008-02-15
64204,1,2008-02-15
64204,10,2008-02-15
64205,1,2008-02-15
64205,10,2008-02-15
64206,1,2008-02-15
64207,1,2008-02-15
64207,10,2008-02-15
64208,1,2008-02-15
64209,1,2008-02-15
64210,4,2008-02-15
64211,1,2008-02-15
64212,1,2008-02-15
64213,1,2008-02-15
64214,1,2008-02-15
64215,1,2008-02-15
64216,1,2008-02-15
64217,1,2008-02-15
64220,6,2008-02-15
64222,1,2008-02-15
64224,1,2008-02-15
64225,1,2008-02-15
64225,10,2008-02-15
64227,2,2008-02-15
64228,1,2008-02-15
64228,2,2008-02-15
64229,1,2008-02-15
64230,1,2008-02-15
64230,2,2008-02-15
64231,5,2008-02-15
64232,1,2008-02-15
64232,2,2008-02-15
64233,1,2008-02-15
64233,2,2008-02-15
64234,1,2008-02-15
64236,1,2008-02-15
64237,5,2008-02-15
64238,1,2008-02-15
64238,10,2008-02-15
64239,1,2008-02-15
64239,2,2008-02-15
64241,1,2008-02-15
64241,2,2008-02-15
64242,5,2008-02-15
64243,1,2008-02-15
64245,1,2008-02-16
64245,10,2008-02-16
64246,1,2008-02-16
64247,1,2008-02-16
64248,1,2008-02-16
64249,1,2008-02-16
64249,2,2008-02-16
64250,1,2008-02-16
64250,2,2008-02-16
64252,1,2008-02-16
64254,4,2008-02-16
64255,1,2008-02-16
64256,1,2008-02-16
64257,1,2008-02-16
64258,1,2008-02-16
64259,1,2008-02-16
64260,1,2008-02-16
64261,1,2008-02-16
64262,1,2008-02-16
64263,1,2008-02-16
64264,1,2008-02-16
64265,1,2008-02-16
64266,1,2008-02-16
64267,1,2008-02-16
64268,1,2008-02-16
64269,1,2008-02-16
64270,1,2008-02-16
64271,1,2008-02-16
64272,1,2008-02-16
64273,1,2008-02-16
64274,1,2008-02-16
64275,1,2008-02-16
64276,1,2008-02-16
64277,1,2008-02-16
64278,1,2008-02-16
64279,1,2008-02-16
64280,1,2008-02-16
64281,1,2008-02-16
64284,1,2008-02-16
64285,2,2008-02-16
64286,1,2008-02-16
64286,2,2008-02-16
64287,1,2008-02-16
64290,2,2008-02-16
64291,1,2008-02-16
64292,1,2008-02-16
64292,2,2008-02-16
64293,1,2008-02-16
64293,2,2008-02-16
64294,1,2008-02-16
64294,2,2008-02-16
64295,1,2008-02-16
64296,1,2008-02-16
64297,1,2008-02-17
64298,1,2008-02-17
64298,10,2008-02-17
64299,1,2008-02-17
64300,1,2008-02-17
64301,1,2008-02-17
64302,1,2008-02-17
64303,1,2008-02-17
64304,4,2008-02-17
64304,10,2008-02-17
64305,1,2008-02-17
64307,1,2008-02-17
64308,1,2008-02-17
64309,1,2008-02-17
64310,2,2008-02-17
64311,2,2008-02-17
64313,1,2008-02-17
64314,1,2008-02-17
64315,1,2008-02-17
64316,1,2008-02-17
64317,1,2008-02-17
64318,1,2008-02-17
64319,1,2008-02-17
64320,4,2008-02-17
64321,1,2008-02-17
64322,1,2008-02-17
64322,10,2008-02-17
64323,1,2008-02-17
64324,1,2008-02-17
64326,1,2008-02-17
64327,1,2008-02-17
64328,1,2008-02-17
64329,1,2008-02-17
64330,1,2008-02-17
64331,1,2008-02-17
64332,1,2008-02-17
64333,1,2008-02-17
64333,10,2008-02-17
64334,1,2008-02-17
64335,1,2008-02-17
64336,1,2008-02-17
64337,1,2008-02-17
64338,1,2008-02-17
64339,1,2008-02-17
64340,1,2008-02-17
64341,1,2008-02-17
64341,10,2008-02-17
64342,1,2008-02-17
64344,1,2008-02-17
64346,1,2008-02-17
64347,1,2008-02-17
64347,10,2008-02-17
64348,4,2008-02-17
64349,1,2008-02-17
64350,1,2008-02-17
64351,1,2008-02-17
64353,1,2008-02-17
64354,1,2008-02-17
64355,1,2008-02-17
64357,1,2008-02-17
64358,2,2008-02-17
64361,1,2008-02-17
64362,1,2008-02-17
64363,2,2008-02-17
64364,1,2008-02-17
64365,1,2008-02-17
64366,1,2008-02-17
64366,2,2008-02-17
64367,1,2008-02-17
64368,1,2008-02-17
64369,1,2008-02-17
64370,1,2008-02-17
64370,10,2008-02-17
64372,1,2008-02-17
64373,1,2008-02-17
64375,1,2008-02-17
64376,1,2008-02-17
64377,1,2008-02-18
64378,1,2008-02-18
64379,1,2008-02-18
64380,1,2008-02-18
64381,1,2008-02-18
64382,1,2008-02-18
64383,1,2008-02-18
64384,1,2008-02-18
64385,1,2008-02-18
64386,1,2008-02-18
64387,1,2008-02-18
64388,1,2008-02-18
64389,1,2008-02-18
64390,1,2008-02-18
64392,1,2008-02-18
64393,1,2008-02-18
64394,1,2008-02-18
64395,1,2008-02-18
64396,1,2008-02-18
64397,1,2008-02-18
64398,1,2008-02-18
64398,10,2008-02-18
64399,1,2008-02-18
64400,1,2008-02-18
64401,1,2008-02-18
64402,1,2008-02-18
64403,1,2008-02-18
64404,1,2008-02-18
64405,1,2008-02-18
64406,1,2008-02-18
64407,1,2008-02-18
64408,1,2008-02-18
64409,1,2008-02-18
64410,1,2008-02-18
64411,1,2008-02-18
64412,1,2008-02-18
64413,1,2008-02-18
64414,1,2008-02-18
64415,1,2008-02-18
64415,10,2008-02-18
64416,1,2008-02-18
64417,1,2008-02-18
64418,1,2008-02-18
64419,1,2008-02-18
64420,6,2008-02-18
64421,4,2008-02-18
64422,1,2008-02-18
64422,2,2008-02-18
64424,2,2008-02-18
64425,1,2008-02-18
64427,1,2008-02-18
64428,1,2008-02-18
64429,1,2008-02-18
64430,1,2008-02-18
64430,2,2008-02-18
64431,1,2008-02-18
64433,1,2008-02-18
64434,1,2008-02-18
64435,2,2008-02-18
64436,2,2008-02-18
64438,1,2008-02-18
64439,1,2008-02-18
64440,5,2008-02-18
64441,1,2008-02-18
64443,1,2008-02-18
64444,1,2008-02-18
64445,2,2008-02-18
64446,1,2008-02-18
64447,1,2008-02-18
64447,2,2008-02-18
64448,1,2008-02-18
64448,2,2008-02-18
64449,1,2008-02-18
64451,5,2008-02-18
64452,1,2008-02-18
64453,1,2008-02-19
64454,1,2008-02-19
64455,1,2008-02-19
64455,2,2008-02-19
64456,1,2008-02-19
64457,1,2008-02-19
64458,1,2008-02-19
64458,10,2008-02-19
64459,1,2008-02-19
64459,10,2008-02-19
64460,1,2008-02-19
64461,1,2008-02-19
64462,4,2008-02-19
64463,1,2008-02-19
64464,1,2008-02-19
64465,1,2008-02-19
64466,1,2008-02-19
64467,1,2008-02-19
64468,1,2008-02-19
64469,1,2008-02-19
64469,2,2008-02-19
64470,1,2008-02-19
64471,1,2008-02-19
64472,1,2008-02-19
64473,1,2008-02-19
64474,1,2008-02-19
64475,1,2008-02-19
64476,1,2008-02-19
64477,1,2008-02-19
64478,1,2008-02-19
64479,1,2008-02-19
64480,1,2008-02-19
64481,1,2008-02-19
64482,1,2008-02-19
64483,1,2008-02-19
64484,1,2008-02-19
64485,1,2008-02-19
64486,1,2008-02-19
64487,1,2008-02-19
64488,1,2008-02-19
64489,1,2008-02-19
64490,1,2008-02-19
64491,1,2008-02-19
64492,1,2008-02-19
64493,1,2008-02-19
64494,1,2008-02-19
64495,1,2008-02-19
64496,4,2008-02-19
64497,1,2008-02-19
64498,1,2008-02-19
64499,1,2008-02-19
64500,1,2008-02-19
64501,1,2008-02-19
64502,1,2008-02-19
64503,1,2008-02-19
64504,1,2008-02-19
64505,2,2008-02-19
64508,1,2008-02-19
64509,1,2008-02-19
64510,1,2008-02-19
64511,1,2008-02-19
64512,1,2008-02-19
64513,1,2008-02-19
64514,1,2008-02-19
64515,1,2008-02-19
64515,2,2008-02-19
64515,10,2008-02-19
64516,1,2008-02-19
64516,2,2008-02-19
64517,1,2008-02-19
64517,2,2008-02-19
64519,1,2008-02-19
64520,1,2008-02-19
64520,2,2008-02-19
64522,1,2008-02-20
64522,2,2008-02-20
64523,1,2008-02-20
64524,1,2008-02-20
64524,2,2008-02-20
64525,1,2008-02-20
64526,1,2008-02-20
64527,1,2008-02-20
64528,1,2008-02-20
64529,1,2008-02-20
64530,1,2008-02-20
64531,4,2008-02-20
64532,1,2008-02-20
64533,1,2008-02-20
64534,1,2008-02-20
64535,1,2008-02-20
64535,10,2008-02-20
64536,1,2008-02-20
64537,1,2008-02-20
64538,1,2008-02-20
64539,1,2008-02-20
64540,1,2008-02-20
64541,1,2008-02-20
64541,10,2008-02-20
64542,1,2008-02-20
64542,2,2008-02-20
64543,1,2008-02-20
64544,1,2008-02-20
64544,2,2008-02-20
64545,1,2008-02-20
64545,2,2008-02-20
64547,1,2008-02-20
64547,2,2008-02-20
64548,1,2008-02-20
64549,4,2008-02-20
64550,4,2008-02-20
64551,1,2008-02-20
64552,1,2008-02-20
64553,1,2008-02-20
64554,6,2008-02-20
64555,6,2008-02-20
64556,1,2008-02-20
64557,1,2008-02-20
64558,1,2008-02-20
64559,1,2008-02-20
64560,1,2008-02-20
64561,4,2008-02-20
64562,1,2008-02-20
64563,1,2008-02-20
64564,1,2008-02-20
64565,1,2008-02-20
64566,1,2008-02-20
64566,10,2008-02-20
64567,1,2008-02-20
64568,1,2008-02-20
64569,1,2008-02-20
64570,1,2008-02-20
64571,1,2008-02-20
64572,1,2008-02-20
64574,1,2008-02-20
64575,1,2008-02-20
64576,1,2008-02-20
64577,1,2008-02-20
64578,1,2008-02-20
64579,1,2008-02-20
64580,1,2008-02-20
64581,1,2008-02-20
64582,1,2008-02-20
64582,10,2008-02-20
64583,1,2008-02-20
64584,1,2008-02-20
64585,1,2008-02-20
64585,2,2008-02-20
64586,1,2008-02-20
64586,2,2008-02-20
64587,1,2008-02-20
64588,1,2008-02-20
64589,1,2008-02-20
64590,1,2008-02-20
64591,1,2008-02-20
64592,1,2008-02-20
