post_id,user_id,datetime,text
403646,40140169,12/8/2019 8:31,Ut iaculis felis et diam elementum tincidunt.
403647,61795158,12/8/2019 8:34,Etiam ac justo vitae neque maximus pellentesque eu id tortor.
403648,31632805,12/8/2019 8:35,Nullam eu lorem id velit viverra vestibulum nec ut purus.
403649,79583157,12/8/2019 8:38,"Duis scelerisque neque tristique, venenatis purus eu, aliquam orci."
403650,10993170,12/8/2019 8:40,Fusce id urna ut justo suscipit iaculis et a est.
403651,96864510,12/8/2019 8:43,Nulla vehicula neque vitae porta luctus.
403652,40140169,12/8/2019 8:46,Quisque luctus leo non accumsan porta.
403653,12475863,12/8/2019 8:48,Sed porta justo nec sem ultrices auctor.
403654,31984188,12/8/2019 8:52,Vivamus accumsan nunc sit amet nisl hendrerit finibus.
403655,52737281,12/8/2019 8:54,Phasellus molestie dui nec neque mattis consectetur.
403656,42856766,12/8/2019 8:58,Cras laoreet justo laoreet risus rhoncus lobortis.
403657,94832806,12/8/2019 9:00,Praesent molestie eros vehicula dictum maximus.
403658,75564462,12/8/2019 9:02,"Aenean sollicitudin lectus nec metus ultrices, ac sollicitudin lorem vestibulum."
403659,42852269,12/8/2019 9:03,Maecenas ultricies lectus nec erat aliquet volutpat.
403660,13758061,12/8/2019 9:07,Pellentesque eget purus non mi blandit sodales nec ut leo.
403661,22830391,12/8/2019 9:08,Cras sed est sit amet nunc tempor hendrerit.
403662,10993170,12/8/2019 9:10,Pellentesque sed augue nec massa aliquam pulvinar eu eget dui.
403663,85029242,12/8/2019 9:14,Vivamus maximus dolor non est mattis ultrices.
403664,6898742,12/8/2019 9:17,Morbi quis neque ut purus facilisis sollicitudin quis id urna.
403665,22830391,12/8/2019 9:18,Duis eleifend ligula at ipsum ullamcorper mattis.
403666,31632805,12/8/2019 9:22,"Sed et mi vehicula, accumsan metus non, commodo purus."
403667,50674807,12/8/2019 9:23,Aenean id nulla eget est mollis elementum.
403668,83815319,12/8/2019 9:24,Nulla ac urna interdum sapien egestas lacinia non eget nibh.
403669,42856766,12/8/2019 9:27,Morbi in nibh in ante blandit dignissim non at risus.
403670,65276300,12/8/2019 9:29,Quisque ultricies neque sit amet elit congue bibendum.
403671,82836366,12/8/2019 9:31,Nulla nec quam sit amet purus congue rhoncus.
403672,75564462,12/8/2019 9:34,"Ut vehicula tortor in nisl imperdiet, eget feugiat nulla maximus."
403673,6988481,12/8/2019 9:35,"Proin vestibulum felis id ipsum porttitor, et mollis nisl ornare."
403674,31632805,12/8/2019 9:38,"Nulla aliquam mi vel sem tincidunt, a porta massa sollicitudin."
403675,13758061,12/8/2019 9:40,Morbi mollis est egestas porta dictum.
403676,86960861,12/8/2019 9:42,Etiam iaculis tortor nec lacus imperdiet facilisis.
403677,10993170,12/8/2019 9:46,"In malesuada tortor sagittis, mollis eros sit amet, consectetur eros."
403678,41083501,12/8/2019 9:47,Ut ultrices leo sed tempor tincidunt.
403679,34052592,12/8/2019 9:51,Maecenas eu nisl sed nibh fermentum semper.
403680,60434693,12/8/2019 9:55,Vestibulum nec arcu sit amet ante ultricies aliquam.
403681,88594698,12/8/2019 9:55,Nullam eu tellus a sem pharetra maximus sed et metus.
403682,96379267,12/8/2019 9:58,In sollicitudin eros ac consectetur malesuada.
403683,6898742,12/8/2019 10:02,Ut vulputate nisi a leo egestas aliquet.
403684,96037833,12/8/2019 10:05,"Nunc luctus ante in ligula pretium, eu euismod turpis eleifend."
403685,47529561,12/8/2019 10:06,Vestibulum eu mi id dui accumsan aliquet et vel lectus.
403686,22830391,12/8/2019 10:06,Sed tristique nibh et sem rhoncus ultricies.
403687,96379267,12/8/2019 10:07,Nunc eu eros at mauris facilisis fringilla.
403688,42856766,12/8/2019 10:09,In vitae mi vel dolor pulvinar placerat at sit amet purus.
403689,54120190,12/8/2019 10:11,In vel enim ut mi faucibus pellentesque in ac erat.
403690,6988481,12/8/2019 10:12,In vulputate leo ac laoreet laoreet.
403691,96864510,12/8/2019 10:14,"Sed sodales ex at ipsum porta, ut condimentum purus lacinia."
403692,52737281,12/8/2019 10:16,Duis ornare lorem id ligula ultricies semper.
403693,13758061,12/8/2019 10:16,Nulla hendrerit neque quis justo aliquet fringilla.
403694,6988481,12/8/2019 10:20,Nunc et diam sit amet diam interdum posuere ac eu sem.
403695,85029242,12/8/2019 10:21,"In mattis ante quis mi vestibulum, vitae tincidunt magna consequat."
403696,50674807,12/8/2019 10:22,"In dictum nisi nec velit fringilla, vitae suscipit dolor lacinia."
403697,30813422,12/8/2019 10:24,"Integer non lacus iaculis, sollicitudin eros vitae, semper velit."
403698,60434693,12/8/2019 10:27,"Proin feugiat nulla ac lectus tempus, eu posuere eros convallis."
403699,94761749,12/8/2019 10:30,Fusce elementum leo non diam laoreet cursus.
403700,47722299,12/8/2019 10:33,Nulla venenatis nisi ac sapien tincidunt congue.
403701,65276300,12/8/2019 10:34,"Donec et augue feugiat, rutrum sem a, facilisis odio."
403702,80605391,12/8/2019 10:36,Integer eu arcu id lectus imperdiet commodo vel facilisis nibh.
403703,31984188,12/8/2019 10:39,"Suspendisse accumsan ligula id mi pellentesque, a lobortis mi iaculis."
403704,42856766,12/8/2019 10:41,Sed sed elit pharetra lorem posuere malesuada.
403705,41932907,12/8/2019 10:44,Pellentesque a sem eget felis ultrices porttitor.
403706,31632805,12/8/2019 10:47,Etiam vestibulum quam sit amet pharetra congue.
403707,50674807,12/8/2019 10:51,"Cras euismod ipsum a elit vehicula, sed scelerisque risus posuere."
403708,82836366,12/8/2019 10:52,Morbi faucibus quam quis risus aliquam tincidunt.
403709,41932907,12/8/2019 10:53,Nulla vitae est et lacus convallis ultricies.
403710,10993170,12/8/2019 10:57,"Nunc volutpat ante at ipsum gravida, egestas pretium dui viverra."
403711,42852269,12/8/2019 10:58,"Nam tincidunt lacus vel sapien consequat, eget lacinia dui dictum."
403712,60434693,12/8/2019 10:59,Donec maximus ante ut sem tincidunt hendrerit.
403713,54120190,12/8/2019 11:02,Donec fringilla felis et ante cursus laoreet.
403714,99468227,12/8/2019 11:03,"Aliquam placerat sem sit amet felis commodo, quis bibendum leo mattis."
403715,6988481,12/8/2019 11:04,Nunc nec lacus eget quam fermentum volutpat.
403716,79583157,12/8/2019 11:06,Aenean faucibus magna nec vulputate accumsan.
403717,52096481,12/8/2019 11:09,"Donec eu felis iaculis, mollis orci sit amet, imperdiet nunc."
403718,80605391,12/8/2019 11:12,"Maecenas placerat felis id neque elementum, pretium suscipit neque condimentum."
403719,13758061,12/8/2019 11:13,Donec at velit nec velit feugiat viverra.
403720,54120190,12/8/2019 11:15,"Pellentesque cursus velit ac elit sodales, quis rutrum lacus pretium."
403721,96864510,12/8/2019 11:16,"Donec dapibus sapien ut tellus cursus, maximus efficitur mauris malesuada."
403722,92528433,12/8/2019 11:18,"Nulla id dui pulvinar, pretium magna in, tempus est."
403723,10993170,12/8/2019 11:22,Cras eu nibh vel risus tempus vulputate vitae nec diam.
403724,31984188,12/8/2019 11:25,"Etiam mattis augue ornare magna rutrum, et facilisis urna blandit."
403725,96864510,12/8/2019 11:26,"Sed ac magna blandit, elementum ligula id, porttitor erat."
403726,49925123,12/8/2019 11:27,Pellentesque maximus ante vitae risus tempus ullamcorper.
403727,49925123,12/8/2019 11:28,"Sed in justo pellentesque, iaculis enim sed, elementum nulla."
403728,6898742,12/8/2019 11:31,"Donec fringilla nibh eget augue accumsan, at pretium magna gravida."
403729,2398742,12/8/2019 11:32,"Ut egestas risus vel sem feugiat, eget maximus neque aliquam."
403730,82836366,12/8/2019 11:36,"Mauris condimentum mi rutrum, pretium est eget, vehicula metus."
403731,22830391,12/8/2019 11:38,Nam eleifend sem ac erat feugiat tincidunt.
403732,42856766,12/8/2019 11:39,Praesent rhoncus neque non libero viverra placerat non a urna.
403733,10993170,12/8/2019 11:43,"Praesent pretium nisi a dui laoreet, vel interdum nibh lacinia."
403734,30813422,12/8/2019 11:46,"Morbi aliquam massa eget erat blandit, ac tincidunt sem cursus."
403735,83815319,12/8/2019 11:49,Aenean sollicitudin mi vel consectetur tempus.
403736,47529561,12/8/2019 11:50,Suspendisse eleifend leo at mauris tempus aliquam at vitae sem.
403737,31632805,12/8/2019 11:50,"Ut congue sapien et leo consequat, id egestas nibh scelerisque."
403738,5068480,12/8/2019 11:51,"Morbi quis arcu tempus, efficitur orci mollis, sagittis ex."
403739,12115762,12/8/2019 11:53,"Aliquam dapibus erat vel risus viverra, sed ultrices turpis porttitor."
403740,61795158,12/8/2019 11:56,Cras efficitur massa nec auctor aliquam.
403741,18918843,12/8/2019 11:58,Aliquam sodales neque vitae commodo scelerisque.
403742,42856766,12/8/2019 12:00,Sed ac sapien in ante convallis commodo.
403743,27116352,12/8/2019 12:02,"Nam id est posuere, scelerisque magna nec, vestibulum mi."
403744,31984188,12/8/2019 12:03,"Nam laoreet nibh nec massa auctor, eget iaculis nibh viverra."
403745,94832806,12/8/2019 12:07,"Sed porta lectus eu ipsum elementum, non feugiat nisl sollicitudin."
403746,92528433,12/8/2019 12:09,Nunc ut purus maximus ligula facilisis placerat et a augue.
403747,50674807,12/8/2019 12:09,In varius mi non vulputate commodo.
403748,9567273,12/8/2019 12:13,Maecenas eu sem at leo aliquet viverra.
403749,92528433,12/8/2019 12:14,"Suspendisse vel sapien dignissim, maximus justo at, mollis risus."
403750,34052592,12/8/2019 12:17,Quisque pellentesque quam ut nisl lobortis tempus.
403751,61795158,12/8/2019 12:18,Nunc et elit nec tellus tincidunt convallis vel non magna.
403752,31632805,12/8/2019 12:22,Sed in ligula rutrum neque volutpat pretium.
403753,18918843,12/8/2019 12:25,"Ut rutrum quam consequat arcu placerat, ut laoreet nibh convallis."
403754,96037833,12/8/2019 12:28,Aenean vulputate dolor sit amet eros porttitor volutpat.
403755,47722299,12/8/2019 12:32,Maecenas et lacus non sapien consequat rutrum.
403756,42856766,12/8/2019 12:32,Curabitur sit amet magna et justo auctor ultrices.
403757,96379267,12/8/2019 12:35,Proin a felis a ipsum varius pellentesque ac at metus.
403758,12475863,12/8/2019 12:37,Fusce non tellus vitae neque sollicitudin euismod bibendum ut dolor.
403759,18918843,12/8/2019 12:40,Sed suscipit ex at luctus vestibulum.
403760,50674807,12/8/2019 12:44,Mauris eget turpis vel nibh pellentesque venenatis.
403761,6988481,12/8/2019 12:45,Sed condimentum justo nec nisl aliquet tincidunt.
403762,96864510,12/8/2019 12:47,"Donec blandit justo quis purus ornare, ac viverra tellus porta."
403763,94832806,12/8/2019 12:47,Curabitur a ipsum non ipsum ultricies fringilla et eget ante.
403764,99468227,12/8/2019 12:48,"In quis justo dapibus, convallis nunc et, consectetur turpis."
403765,47529561,12/8/2019 12:51,Suspendisse iaculis purus in augue finibus pulvinar et eget odio.
403766,75564462,12/8/2019 12:52,"Pellentesque eleifend eros imperdiet risus rutrum, quis rhoncus ligula fringilla."
403767,42856766,12/8/2019 12:52,"Nunc eu orci faucibus, pharetra purus nec, aliquet risus."
403768,42852269,12/8/2019 12:56,Sed ultricies neque a felis lobortis mollis.
403769,82836366,12/8/2019 12:57,Nam quis nisl mollis lectus auctor ultrices nec vitae orci.
403770,6988481,12/8/2019 12:59,Etiam ornare odio at consequat mattis.
403771,18918843,12/8/2019 13:00,Integer eu erat ut mauris iaculis viverra.
403772,40140169,12/8/2019 13:01,"Vestibulum vitae leo pellentesque, pellentesque ligula in, dictum justo."
403773,31632805,12/8/2019 13:05,"Praesent ornare eros quis tellus tempus, id auctor est auctor."
403774,42852269,12/8/2019 13:05,Duis ac nisl nec tortor laoreet pulvinar sed eget eros.
403775,31984188,12/8/2019 13:07,Nulla eget turpis et nisi ultrices accumsan ut eget nulla.
403776,34052592,12/8/2019 13:08,"Nulla vitae odio porta, luctus libero ut, lacinia nisl."
403777,41083501,12/8/2019 13:12,In congue velit non ex molestie vulputate.
403778,83815319,12/8/2019 13:12,Sed vel ligula vel quam dignissim commodo et vel lorem.
403779,42852269,12/8/2019 13:15,Maecenas vel sem at arcu pretium placerat id ac velit.
403780,12115762,12/8/2019 13:17,Pellentesque egestas sapien non nulla tincidunt gravida.
403781,12475863,12/8/2019 13:19,"Duis sit amet dolor sollicitudin, dignissim eros at, luctus orci."
403782,6988481,12/8/2019 13:22,Nulla varius tellus vel interdum facilisis.
403783,10993170,12/8/2019 13:25,Proin interdum tellus ut massa sollicitudin porttitor.
403784,83815319,12/8/2019 13:25,Curabitur non diam sed lectus viverra semper.
403785,65276300,12/8/2019 13:26,"Aliquam quis nisl facilisis, vestibulum dui eu, dictum justo."
403786,99468227,12/8/2019 13:26,"Phasellus quis lectus lobortis, vulputate tellus blandit, tempus lorem."
403787,89253200,12/8/2019 13:29,"Curabitur a nunc malesuada, vehicula enim eu, imperdiet diam."
403788,41315375,12/8/2019 13:32,Integer eget nibh non ipsum mollis egestas.
403789,49925123,12/8/2019 13:33,Ut quis ante et quam sodales gravida ut sed dui.
403790,47529561,12/8/2019 13:37,"Sed vel arcu sollicitudin, fermentum neque nec, consectetur elit."
403791,79583157,12/8/2019 13:41,Maecenas tempus mauris eu justo semper pellentesque.
403792,54120190,12/8/2019 13:42,"Quisque sit amet quam volutpat, sollicitudin sapien eu, ultrices ex."
403793,96379267,12/8/2019 13:44,Nunc vel dui lobortis nibh vestibulum cursus ac quis nibh.
403794,30813422,12/8/2019 13:48,Fusce quis tortor nec dui aliquet tristique.
403795,60434693,12/8/2019 13:50,"Sed dignissim sem quis nisi pulvinar, vel tempor ipsum ornare."
403796,41083501,12/8/2019 13:50,Ut rhoncus nisi ut vestibulum commodo.
403797,34052592,12/8/2019 13:54,"Aliquam ullamcorper sapien at magna cursus, et venenatis orci fermentum."
403798,50674807,12/8/2019 13:57,Cras condimentum ex ac dictum aliquam.
403799,79583157,12/8/2019 14:00,Sed molestie ipsum sit amet sapien aliquam maximus.
403800,99468227,12/8/2019 14:02,Integer sit amet turpis a nisl euismod condimentum lacinia nec neque.
403801,60434693,12/8/2019 14:05,Praesent sed ante et risus tincidunt malesuada ut et velit.
403802,30813422,12/8/2019 14:09,Etiam non felis ac quam pulvinar imperdiet.
403803,54120190,12/8/2019 14:13,Suspendisse volutpat orci a arcu facilisis feugiat.
403804,12115762,12/8/2019 14:15,Duis tincidunt lorem sed feugiat dapibus.
403805,34052592,12/8/2019 14:19,In sed mauris id ipsum elementum cursus.
403806,96379267,12/8/2019 14:22,"Suspendisse in erat suscipit, vehicula diam in, viverra lacus."
403807,96037833,12/8/2019 14:25,"Aenean vitae tellus rhoncus, semper lacus quis, ullamcorper nisl."
403808,52096481,12/8/2019 14:28,Sed a tellus ac sapien tristique dictum non eu nulla.
403809,30813422,12/8/2019 14:31,Praesent eget mauris id orci rutrum mollis quis id ligula.
403810,22830391,12/8/2019 14:34,Pellentesque ac lorem sit amet risus rhoncus imperdiet.
403811,94832806,12/8/2019 14:35,"Duis sit amet felis maximus, pulvinar sapien vel, mattis ipsum."
403812,61795158,12/8/2019 14:37,Ut ac felis a massa sodales pretium at ut massa.
403813,42856766,12/8/2019 14:37,Praesent dapibus odio in lorem euismod ornare.
403814,92528433,12/8/2019 14:38,"Quisque auctor nisl id nunc bibendum, a posuere libero convallis."
403815,12115762,12/8/2019 14:39,Vivamus placerat ipsum ac nulla lacinia pharetra.
403816,30813422,12/8/2019 14:41,"Proin mollis lacus at tellus varius, nec tincidunt purus aliquam."
403817,9567273,12/8/2019 14:45,Sed eget odio eget eros porttitor sollicitudin.
403818,94761749,12/8/2019 14:49,"Sed quis eros ultricies, aliquet libero non, tempus velit."
403819,89253200,12/8/2019 14:50,In ac nulla nec magna efficitur tempus non eu magna.
403820,22830391,12/8/2019 14:54,Duis et enim at nisi auctor porta id luctus lacus.
403821,94832806,12/8/2019 14:55,"Curabitur vitae enim dapibus, tincidunt diam et, iaculis augue."
403822,41315375,12/8/2019 14:55,"In sollicitudin ipsum et tellus mattis, et interdum est tincidunt."
403823,61795158,12/8/2019 14:58,Vivamus vitae leo ac mauris dictum luctus.
403824,31984188,12/8/2019 15:01,Fusce eleifend tortor elementum semper condimentum.
403825,34052592,12/8/2019 15:05,Suspendisse tempus felis scelerisque erat dignissim euismod.
403826,92528433,12/8/2019 15:08,Morbi a nisi et odio interdum bibendum in id nulla.
403827,94761749,12/8/2019 15:11,Phasellus id eros et turpis sodales rutrum nec ut metus.
403828,34305933,12/8/2019 15:15,Proin tincidunt felis sed lectus pretium facilisis.
403829,52737281,12/8/2019 15:19,Fusce sit amet orci ut felis varius ultricies ut ac eros.
403830,31984188,12/8/2019 15:21,"Morbi tincidunt augue ac dolor tincidunt, quis interdum ex condimentum."
403831,6898742,12/8/2019 15:25,"Suspendisse id odio efficitur, ultricies erat eget, dictum tellus."
403832,2398742,12/8/2019 15:29,"Cras lacinia libero eu urna porta, vel mattis orci commodo."
403833,27116352,12/8/2019 15:32,Duis id orci eu lorem egestas sollicitudin.
403834,2398742,12/8/2019 15:34,"Nulla ac justo laoreet, pulvinar libero ut, fringilla mauris."
403835,18918843,12/8/2019 15:35,Praesent consequat dui ac porttitor consequat.
403836,10993170,12/8/2019 15:39,"Proin eu felis euismod, consequat ligula eu, convallis elit."
403837,22830391,12/8/2019 15:39,Pellentesque at nulla in nunc tincidunt bibendum.
403838,34305933,12/8/2019 15:43,"Phasellus nec neque maximus, placerat leo nec, elementum justo."
403839,34305933,12/8/2019 15:47,Vestibulum eget tellus non orci consequat imperdiet.
403840,85029242,12/8/2019 15:50,Nulla egestas est quis diam maximus porta.
403841,94761749,12/8/2019 15:52,"Nullam non velit lacinia, tempor metus ac, tincidunt enim."
403842,85029242,12/8/2019 15:53,Donec congue tortor sit amet tellus porttitor varius.
403843,41083501,12/8/2019 15:57,Nunc eleifend quam et aliquam placerat.
403844,49925123,12/8/2019 16:00,Cras dapibus neque id pellentesque porttitor.
403845,50674807,12/8/2019 16:02,"Duis posuere orci in nisi luctus, ut sodales nisi consequat."
403846,41932907,12/8/2019 16:04,Duis vitae massa at felis maximus porta.
403847,9567273,12/8/2019 16:05,Nam facilisis sem in accumsan bibendum.
403848,94832806,12/8/2019 16:05,Nam vel enim sit amet ante porttitor convallis non non tortor.
403849,86960861,12/8/2019 16:06,Morbi vulputate metus et placerat fringilla.
403850,5068480,12/8/2019 16:07,"Cras bibendum nibh at velit ultricies, elementum suscipit lacus dapibus."
403851,79583157,12/8/2019 16:10,"Donec quis urna semper, porta tellus ut, faucibus justo."
403852,5068480,12/8/2019 16:13,"Pellentesque auctor odio quis purus fermentum, sed malesuada eros ultricies."
403853,96864510,12/8/2019 16:17,Morbi tristique tellus et dictum iaculis.
403854,18918843,12/8/2019 16:20,Sed eu ligula ullamcorper nunc egestas pretium.
403855,31632805,12/8/2019 16:21,"Etiam lacinia ex eget turpis malesuada, ultricies faucibus diam accumsan."
403856,85029242,12/8/2019 16:22,Morbi pellentesque nisi et massa aliquet consequat.
403857,27116352,12/8/2019 16:26,Nunc quis elit in odio dictum vulputate.
403858,47722299,12/8/2019 16:28,"Suspendisse tincidunt nibh a augue vestibulum, quis porttitor velit porta."
403859,80605391,12/8/2019 16:29,"Phasellus sagittis odio ac diam ultricies, interdum commodo est cursus."
403860,27116352,12/8/2019 16:31,"Nullam in felis dignissim, sollicitudin enim sit amet, ultrices leo."
403861,31632805,12/8/2019 16:35,"Donec quis lorem tincidunt, egestas augue sed, rhoncus lacus."
403862,18918843,12/8/2019 16:37,Morbi imperdiet erat scelerisque iaculis placerat.
403863,61795158,12/8/2019 16:40,"Curabitur lobortis nunc ac nunc hendrerit, sed tincidunt est fermentum."
403864,89253200,12/8/2019 16:44,Ut scelerisque eros et sapien commodo lacinia.
403865,6898742,12/8/2019 16:48,Curabitur placerat urna eget nulla vestibulum mollis.
403866,49925123,12/8/2019 16:51,"Aenean blandit mi vitae ex bibendum, vitae auctor diam semper."
403867,60434693,12/8/2019 16:55,Mauris in massa sed libero consectetur varius.
403868,9567273,12/8/2019 16:58,Donec eleifend tortor id leo tristique bibendum.
403869,61795158,12/8/2019 17:00,Sed posuere tortor in finibus facilisis.
403870,47722299,12/8/2019 17:04,Nam ultricies massa id purus laoreet dignissim.
403871,85029242,12/8/2019 17:05,Pellentesque bibendum lorem ut vestibulum fringilla.
403872,27116352,12/8/2019 17:08,Praesent porta augue eu vestibulum accumsan.
403873,18918843,12/8/2019 17:09,Quisque eget justo in tortor congue pulvinar.
403874,96379267,12/8/2019 17:12,Aliquam rutrum magna eget lorem iaculis consectetur ut et elit.
403875,60434693,12/8/2019 17:15,"Vestibulum nec elit elementum, vestibulum nibh a, porttitor nulla."
403876,99468227,12/8/2019 17:16,Praesent rutrum diam pulvinar mauris tristique iaculis.
403877,50674807,12/8/2019 17:18,Morbi varius lectus vel metus scelerisque commodo.
403878,92528433,12/8/2019 17:21,"Nullam ornare est ac turpis fringilla, id gravida magna laoreet."
403879,47722299,12/8/2019 17:21,"Aenean vitae massa ultricies, volutpat massa ac, finibus tellus."
403880,6898742,12/8/2019 17:23,"Phasellus volutpat lectus ut nisl vehicula, eu iaculis odio sodales."
403881,65276300,12/8/2019 17:26,"Curabitur tempor tellus a leo venenatis, eu sodales ipsum auctor."
403882,42852269,12/8/2019 17:28,Fusce lacinia leo quis luctus iaculis.
403883,12475863,12/8/2019 17:28,Aliquam feugiat ex vitae lacus elementum blandit.
403884,82836366,12/8/2019 17:32,Duis efficitur nisi non augue rutrum facilisis.
403885,34305933,12/8/2019 17:33,Duis at felis ac tellus porttitor suscipit vitae et diam.
403886,27116352,12/8/2019 17:36,Nunc ac augue at felis egestas dignissim id eget ante.
403887,60434693,12/8/2019 17:37,"Suspendisse eget sem pretium, vehicula ligula in, ornare risus."
403888,27116352,12/8/2019 17:40,Vivamus consequat sem vel enim dignissim cursus.
403889,27116352,12/8/2019 17:44,Nam ut sem quis metus convallis pharetra sit amet ac purus.
403890,41315375,12/8/2019 17:45,"Curabitur a nisl maximus, malesuada ante id, tincidunt erat."
403891,96379267,12/8/2019 17:48,Curabitur commodo tellus ut ex consequat commodo.
403892,41083501,12/8/2019 17:51,Ut ultricies lorem id neque hendrerit vestibulum.
403893,22830391,12/8/2019 17:54,"Morbi maximus lectus id lorem dictum, a posuere mauris pulvinar."
403894,65276300,12/8/2019 17:56,Nunc vestibulum lorem sit amet turpis rutrum feugiat in eget ante.
403895,60434693,12/8/2019 17:59,Nam sed nisl ut magna sodales vestibulum.
403896,94832806,12/8/2019 18:02,"Vivamus quis tellus tincidunt, efficitur orci eu, posuere risus."
403897,79583157,12/8/2019 18:03,Vestibulum vitae leo nec enim scelerisque accumsan in id enim.
403898,83815319,12/8/2019 18:03,"Aenean id ipsum hendrerit, blandit lacus id, finibus tellus."
403899,31632805,12/8/2019 18:06,"Aenean venenatis arcu a neque finibus, eget scelerisque lectus scelerisque."
403900,6988481,12/8/2019 18:08,Mauris facilisis sem id ornare eleifend.
403901,96037833,12/8/2019 18:10,"Sed rhoncus justo ac turpis condimentum, eget ullamcorper nisi porttitor."
403902,52737281,12/8/2019 18:10,Duis tincidunt est non pharetra vulputate.
403903,18918843,12/8/2019 18:14,"Maecenas vel ante congue, lobortis est vel, lacinia leo."
403904,10993170,12/8/2019 18:18,Vestibulum commodo ipsum vel sapien molestie tempor.
403905,42856766,12/8/2019 18:21,Vestibulum scelerisque ante nec dolor porttitor convallis.
403906,10993170,12/8/2019 18:24,"Cras luctus nisi id elit ultrices, at malesuada nisl tincidunt."
403907,65276300,12/8/2019 18:25,"Vestibulum id quam tempus, venenatis augue at, maximus mi."
403908,31984188,12/8/2019 18:28,Etiam ac enim sit amet quam fringilla hendrerit at vitae diam.
403909,82836366,12/8/2019 18:32,"Cras lobortis lectus eget ipsum volutpat, a dignissim nisl placerat."
403910,54120190,12/8/2019 18:34,"Nulla et libero condimentum, dictum ex vel, sagittis ipsum."
403911,82836366,12/8/2019 18:38,"Ut vel massa varius, rutrum diam eu, vestibulum velit."
403912,10993170,12/8/2019 18:40,Proin vehicula elit euismod velit vestibulum facilisis ac et urna.
403913,52737281,12/8/2019 18:41,Quisque congue velit ut tortor commodo convallis.
403914,94832806,12/8/2019 18:43,Donec imperdiet eros ac sagittis posuere.
403915,6898742,12/8/2019 18:46,Pellentesque condimentum leo eget risus molestie feugiat.
403916,96379267,12/8/2019 18:50,Duis sollicitudin nibh ac massa ultricies aliquet.
403917,31632805,12/8/2019 18:53,Sed sed ante ac massa bibendum facilisis in sit amet lectus.
403918,49925123,12/8/2019 18:55,Donec at magna ut dui tincidunt varius.
403919,75564462,12/8/2019 18:59,In vitae urna a diam vehicula sagittis.
403920,2398742,12/8/2019 19:02,Sed tristique justo id lectus faucibus ultrices.
403921,31984188,12/8/2019 19:05,Sed quis lectus nec libero semper tempus.
403922,50674807,12/8/2019 19:08,Aenean viverra felis sed finibus porta.
403923,30813422,12/8/2019 19:09,Vivamus finibus sem non congue blandit.
403924,47722299,12/8/2019 19:13,Phasellus in libero in ex hendrerit sollicitudin.
403925,18918843,12/8/2019 19:14,Vestibulum non nibh eget leo mattis pretium eu vitae diam.
403926,40140169,12/8/2019 19:17,"Sed iaculis dolor vel sapien consectetur, in congue nunc ullamcorper."
403927,52096481,12/8/2019 19:20,Proin ac neque et sapien sodales auctor.
403928,2398742,12/8/2019 19:23,Vivamus ac purus sed nunc feugiat blandit nec eget orci.
403929,96379267,12/8/2019 19:24,"Nulla quis tellus bibendum, aliquam est in, ultricies lectus."
403930,94761749,12/8/2019 19:26,"Fusce porta erat et libero efficitur, eu efficitur nibh congue."
403931,65276300,12/8/2019 19:30,Mauris varius mi sit amet rhoncus porta.
403932,96037833,12/8/2019 19:34,Maecenas sagittis augue at porta dictum.
403933,18918843,12/8/2019 19:37,Sed et urna congue massa volutpat blandit.
403934,86960861,12/8/2019 19:39,"Proin vitae neque ultrices, porttitor mi sit amet, egestas nisi."
403935,47722299,12/8/2019 19:40,"Nam vel dolor ultricies, molestie neque eu, sollicitudin sem."
403936,22830391,12/8/2019 19:43,Ut at ante nec ipsum dictum ornare et vitae justo.
403937,88594698,12/8/2019 19:46,Donec sit amet ipsum a mi laoreet viverra in consectetur tellus.
403938,47722299,12/8/2019 19:47,In commodo nisl ac dignissim laoreet.
403939,50674807,12/8/2019 19:49,"Pellentesque ut ex sodales, mollis eros at, condimentum quam."
403940,96379267,12/8/2019 19:51,Curabitur vitae nulla sit amet nunc pellentesque facilisis quis et quam.
403941,47722299,12/8/2019 19:52,Phasellus gravida odio sed risus aliquam dictum.
403942,9567273,12/8/2019 19:56,"Nullam eget mi aliquet, tincidunt magna eget, porta massa."
403943,92528433,12/8/2019 19:59,"Sed ut sapien commodo, venenatis mauris at, porta augue."
403944,85029242,12/8/2019 20:01,Phasellus quis metus id arcu faucibus blandit eu eget erat.
403945,65276300,12/8/2019 20:02,"Morbi vestibulum tellus venenatis, tristique tellus a, dictum nisi."
403946,22830391,12/8/2019 20:06,"Curabitur vel lectus vestibulum, elementum libero lacinia, lacinia augue."
403947,6988481,12/8/2019 20:09,"Phasellus convallis neque sit amet augue suscipit, eget tempus risus scelerisque."
403948,52737281,12/8/2019 20:11,Praesent et tortor ut elit luctus tincidunt.
403949,2398742,12/8/2019 20:13,Vivamus nec mi eget nunc accumsan placerat.
403950,5068480,12/8/2019 20:17,Donec bibendum sapien a finibus dapibus.
403951,85029242,12/8/2019 20:20,Nam pulvinar arcu ut ligula tincidunt laoreet.
403952,30813422,12/8/2019 20:24,Etiam placerat nibh sed efficitur venenatis.
403953,96037833,12/8/2019 20:25,Sed tempor orci in placerat volutpat.
403954,52096481,12/8/2019 20:29,Vestibulum rutrum turpis scelerisque ultricies fringilla.
403955,41315375,12/8/2019 20:32,"Ut volutpat arcu et diam eleifend, eget convallis orci tincidunt."
