SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Sales Amount
46572001,-1,13552,314,20180526,20180605,20180602,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46573001,-1,13555,314,20180526,20180605,20180602,7,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46571001,-1,15668,313,20180526,20180605,20180602,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46569001,-1,12450,312,20180526,20180605,20180602,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46574001,-1,12243,348,20180526,20180605,20180602,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
46575001,-1,12338,351,20180526,20180605,20180602,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
46576001,-1,24757,310,20180527,20180606,20180603,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46577001,-1,12913,311,20180527,20180606,20180603,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46578001,-1,12178,314,20180527,20180606,20180603,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46582001,-1,12207,314,20180527,20180606,20180603,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46580001,-1,12187,310,20180527,20180606,20180603,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46579001,-1,12186,311,20180527,20180606,20180603,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46581001,-1,12188,314,20180527,20180606,20180603,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46583001,-1,20622,310,20180527,20180606,20180603,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46584001,-1,12252,348,20180527,20180606,20180603,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
46585001,-1,15050,314,20180528,20180607,20180604,8,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46588001,-1,20035,351,20180528,20180607,20180604,6,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
46586001,-1,12364,313,20180528,20180607,20180604,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46587001,-1,12448,314,20180528,20180607,20180604,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46589001,-1,25946,326,20180528,20180607,20180604,9,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
46595001,-1,15691,312,20180529,20180608,20180605,10,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46590001,-1,24501,312,20180529,20180608,20180605,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46592001,-1,24664,313,20180529,20180608,20180605,6,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46591001,-1,12773,310,20180529,20180608,20180605,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46593001,-1,12912,314,20180529,20180608,20180605,1,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46594001,-1,20818,314,20180529,20180608,20180605,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46596001,-1,12037,349,20180529,20180608,20180605,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
46597001,-1,12039,348,20180529,20180608,20180605,9,1,3374.99,3374.99,0,1898.0944,1898.0944,3374.99
46600001,-1,19027,334,20180530,20180609,20180606,7,1,699.0982,699.0982,0,413.1463,413.1463,699.0982
46598001,-1,15080,311,20180530,20180609,20180606,8,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46599001,-1,12206,310,20180530,20180609,20180606,4,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46601001,-1,26098,345,20180530,20180609,20180606,4,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
46602001,-1,20823,312,20180530,20180609,20180606,9,1,3578.27,3578.27,0,2171.2942,2171.2942,3578.27
46603001,-1,12240,345,20180530,20180609,20180606,9,1,3399.99,3399.99,0,1912.1544,1912.1544,3399.99
46677001,-1,15460,371,20180531,20180610,20180607,8,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46676001,-1,18047,385,20180531,20180610,20180607,8,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46678001,-1,19930,331,20180531,20180610,20180607,8,1,782.99,782.99,0,486.7066,486.7066,782.99
46679001,-1,13062,373,20180531,20180610,20180607,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46680001,-1,21193,371,20180531,20180610,20180607,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46681001,-1,12349,362,20180531,20180610,20180607,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46682001,-1,12355,358,20180531,20180610,20180607,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46683001,-1,12571,354,20180531,20180610,20180607,9,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46684001,-1,18125,381,20180601,20180611,20180608,8,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46686001,-1,20577,325,20180601,20180611,20180608,10,1,782.99,782.99,0,486.7066,486.7066,782.99
46685001,-1,12947,377,20180601,20180611,20180608,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46687001,-1,15457,379,20180602,20180612,20180609,8,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46695001,-1,20208,358,20180602,20180612,20180609,6,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46688001,-1,12929,369,20180602,20180612,20180609,1,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46689001,-1,13032,369,20180602,20180612,20180609,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46690001,-1,13039,368,20180602,20180612,20180609,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46691001,-1,13142,368,20180602,20180612,20180609,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46692001,-1,13208,369,20180602,20180612,20180609,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46693001,-1,13210,373,20180602,20180612,20180609,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46694001,-1,13220,373,20180602,20180612,20180609,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46696001,-1,21166,370,20180602,20180612,20180609,9,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46698001,-1,21206,377,20180602,20180612,20180609,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46697001,-1,21173,371,20180602,20180612,20180609,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46699001,-1,25961,329,20180602,20180612,20180609,9,1,782.99,782.99,0,486.7066,486.7066,782.99
46700001,-1,16942,381,20180603,20180613,20180610,7,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46702001,-1,15116,369,20180603,20180613,20180610,8,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46701001,-1,15114,375,20180603,20180613,20180610,8,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46703001,-1,20576,337,20180603,20180613,20180610,10,1,782.99,782.99,0,486.7066,486.7066,782.99
46706001,-1,20186,352,20180603,20180613,20180610,6,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46705001,-1,13085,370,20180603,20180613,20180610,1,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46707001,-1,15199,337,20180603,20180613,20180610,4,1,782.99,782.99,0,486.7066,486.7066,782.99
46704001,-1,13059,370,20180603,20180613,20180610,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46708001,-1,21200,377,20180603,20180613,20180610,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46712001,-1,13779,373,20180604,20180614,20180611,7,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46711001,-1,13592,369,20180604,20180614,20180611,7,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46710001,-1,11484,356,20180604,20180614,20180611,8,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46709001,-1,19172,387,20180604,20180614,20180611,10,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46713001,-1,24778,371,20180604,20180614,20180611,6,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46715001,-1,24976,375,20180604,20180614,20180611,6,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46716001,-1,25046,375,20180604,20180614,20180611,6,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46717001,-1,25048,368,20180604,20180614,20180611,6,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46714001,-1,13093,368,20180604,20180614,20180611,1,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46718001,-1,12570,360,20180604,20180614,20180611,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46722001,-1,17095,385,20180605,20180615,20180612,7,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46720001,-1,13667,371,20180605,20180615,20180612,7,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46721001,-1,16046,370,20180605,20180615,20180612,10,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46719001,-1,11604,362,20180605,20180615,20180612,10,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46724001,-1,28663,368,20180605,20180615,20180612,6,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46723001,-1,12918,368,20180605,20180615,20180612,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46725001,-1,21191,369,20180605,20180615,20180612,9,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46727001,-1,21002,370,20180605,20180615,20180612,9,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46726001,-1,20999,373,20180605,20180615,20180612,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46728001,-1,12354,358,20180605,20180615,20180612,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46729001,-1,26019,321,20180605,20180615,20180612,9,1,782.99,782.99,0,486.7066,486.7066,782.99
46730001,-1,15100,379,20180606,20180616,20180613,8,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46731001,-1,15101,371,20180606,20180616,20180613,8,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46733001,-1,24781,375,20180606,20180616,20180613,6,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46735001,-1,13226,371,20180606,20180616,20180613,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46734001,-1,13060,375,20180606,20180616,20180613,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46732001,-1,13992,385,20180606,20180616,20180613,4,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46738001,-1,12576,362,20180606,20180616,20180613,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46736001,-1,12341,360,20180606,20180616,20180613,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46737001,-1,12346,354,20180606,20180616,20180613,9,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46739001,-1,15699,373,20180607,20180617,20180614,10,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46741001,-1,28766,370,20180607,20180617,20180614,6,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46742001,-1,20206,358,20180607,20180617,20180614,6,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46740001,-1,12980,379,20180607,20180617,20180614,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46744001,-1,21199,370,20180607,20180617,20180614,9,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46743001,-1,21183,373,20180607,20180617,20180614,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46745001,-1,13056,369,20180608,20180618,20180615,1,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46747001,-1,26127,360,20180608,20180618,20180615,1,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46746001,-1,13057,368,20180608,20180618,20180615,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46748001,-1,26252,360,20180608,20180618,20180615,4,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46749001,-1,12350,354,20180608,20180618,20180615,9,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46752001,-1,19931,343,20180609,20180619,20180616,8,1,782.99,782.99,0,486.7066,486.7066,782.99
46750001,-1,16054,377,20180609,20180619,20180616,10,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46751001,-1,12934,377,20180609,20180619,20180616,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46756001,-1,13993,383,20180609,20180619,20180616,4,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46753001,-1,21215,379,20180609,20180619,20180616,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46754001,-1,25958,321,20180609,20180619,20180616,9,1,782.99,782.99,0,486.7066,486.7066,782.99
46755001,-1,26023,343,20180609,20180619,20180616,9,1,782.99,782.99,0,486.7066,486.7066,782.99
46758001,-1,18130,387,20180610,20180620,20180617,8,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46761001,-1,19924,325,20180610,20180620,20180617,8,1,782.99,782.99,0,486.7066,486.7066,782.99
46759001,-1,16033,373,20180610,20180620,20180617,10,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46762001,-1,13063,368,20180610,20180620,20180617,1,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46757001,-1,26174,354,20180610,20180620,20180617,1,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46765001,-1,15191,333,20180610,20180620,20180617,4,1,782.99,782.99,0,486.7066,486.7066,782.99
46764001,-1,26238,360,20180610,20180620,20180617,4,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46763001,-1,13202,375,20180610,20180620,20180617,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46760001,-1,13986,387,20180610,20180620,20180617,4,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46766001,-1,21216,369,20180610,20180620,20180617,9,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46767001,-1,12573,362,20180610,20180620,20180617,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46768001,-1,26020,339,20180610,20180620,20180617,9,1,782.99,782.99,0,486.7066,486.7066,782.99
46770001,-1,15357,370,20180611,20180621,20180618,8,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46769001,-1,15702,377,20180611,20180621,20180618,10,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46772001,-1,13161,375,20180611,20180621,20180618,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46773001,-1,13173,371,20180611,20180621,20180618,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46775001,-1,26249,352,20180611,20180621,20180618,1,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46771001,-1,13068,377,20180611,20180621,20180618,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46774001,-1,13225,375,20180611,20180621,20180618,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46776001,-1,12356,360,20180611,20180621,20180618,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46783001,-1,19069,337,20180612,20180622,20180619,7,1,782.99,782.99,0,486.7066,486.7066,782.99
46779001,-1,15929,377,20180612,20180622,20180619,10,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46777001,-1,11568,356,20180612,20180622,20180619,10,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46778001,-1,11610,352,20180612,20180622,20180619,10,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46781001,-1,12949,379,20180612,20180622,20180619,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46784001,-1,13178,375,20180612,20180622,20180619,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46787001,-1,15195,333,20180612,20180622,20180619,4,1,782.99,782.99,0,486.7066,486.7066,782.99
46786001,-1,26201,354,20180612,20180622,20180619,4,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46780001,-1,12942,379,20180612,20180622,20180619,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46782001,-1,12975,371,20180612,20180622,20180619,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46785001,-1,13190,373,20180612,20180622,20180619,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46788001,-1,12342,358,20180612,20180622,20180619,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46789001,-1,28506,358,20180613,20180623,20180620,7,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46794001,-1,24977,373,20180613,20180623,20180620,6,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46790001,-1,12930,379,20180613,20180623,20180620,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46792001,-1,13083,373,20180613,20180623,20180620,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46793001,-1,13214,375,20180613,20180623,20180620,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46791001,-1,13016,369,20180613,20180623,20180620,1,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46795001,-1,26234,362,20180613,20180623,20180620,4,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46796001,-1,26247,360,20180613,20180623,20180620,4,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46798001,-1,21201,368,20180613,20180623,20180620,9,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46797001,-1,21197,371,20180613,20180623,20180620,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46799001,-1,13662,371,20180614,20180624,20180621,7,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46801001,-1,25094,368,20180614,20180624,20180621,6,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46802001,-1,15188,337,20180614,20180624,20180621,1,1,782.99,782.99,0,486.7066,486.7066,782.99
46800001,-1,13019,370,20180614,20180624,20180621,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46804001,-1,19052,323,20180615,20180625,20180622,7,1,782.99,782.99,0,486.7066,486.7066,782.99
46803001,-1,13595,379,20180615,20180625,20180622,7,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46805001,-1,13055,373,20180615,20180625,20180622,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46806001,-1,21195,370,20180615,20180625,20180622,9,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46808001,-1,12347,360,20180615,20180625,20180622,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46807001,-1,12339,354,20180615,20180625,20180622,9,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46809001,-1,13766,371,20180616,20180626,20180623,7,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46810001,-1,15622,370,20180616,20180626,20180623,8,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46815001,-1,25093,375,20180616,20180626,20180623,6,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46812001,-1,13069,371,20180616,20180626,20180623,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46811001,-1,12941,369,20180616,20180626,20180623,1,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46816001,-1,13230,370,20180616,20180626,20180623,1,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46817001,-1,26121,356,20180616,20180626,20180623,4,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46813001,-1,13152,379,20180616,20180626,20180623,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46814001,-1,13165,371,20180616,20180626,20180623,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46818001,-1,21211,369,20180616,20180626,20180623,9,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46819001,-1,21001,368,20180616,20180626,20180623,9,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46820001,-1,28510,352,20180617,20180627,20180624,7,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46821001,-1,24824,377,20180617,20180627,20180624,6,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46822001,-1,15155,325,20180617,20180627,20180624,4,1,782.99,782.99,0,486.7066,486.7066,782.99
46823001,-1,15193,323,20180617,20180627,20180624,4,1,782.99,782.99,0,486.7066,486.7066,782.99
46826001,-1,12575,360,20180617,20180627,20180624,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46825001,-1,12574,354,20180617,20180627,20180624,9,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46824001,-1,24608,385,20180617,20180627,20180624,9,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46827001,-1,13799,373,20180618,20180628,20180625,7,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46830001,-1,19910,337,20180618,20180628,20180625,8,1,782.99,782.99,0,486.7066,486.7066,782.99
46829001,-1,24786,369,20180618,20180628,20180625,6,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46832001,-1,20188,352,20180618,20180628,20180625,6,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46831001,-1,13066,369,20180618,20180628,20180625,1,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46828001,-1,13990,385,20180618,20180628,20180625,1,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46834001,-1,12923,379,20180618,20180628,20180625,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46833001,-1,12360,354,20180618,20180628,20180625,9,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
46835001,-1,13768,371,20180619,20180629,20180626,7,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46836001,-1,13769,377,20180619,20180629,20180626,7,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46839001,-1,24817,375,20180619,20180629,20180626,6,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46841001,-1,13174,371,20180619,20180629,20180626,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46837001,-1,14003,381,20180619,20180629,20180626,1,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46842001,-1,15166,321,20180619,20180629,20180626,4,1,782.99,782.99,0,486.7066,486.7066,782.99
46840001,-1,13058,369,20180619,20180629,20180626,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46838001,-1,12922,375,20180619,20180629,20180626,4,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46843001,-1,21168,375,20180619,20180629,20180626,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46844001,-1,12343,358,20180619,20180629,20180626,9,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46846001,-1,13575,373,20180620,20180630,20180627,7,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46847001,-1,13793,371,20180620,20180630,20180627,7,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46848001,-1,16201,371,20180620,20180630,20180627,10,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46845001,-1,11603,358,20180620,20180630,20180627,10,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46849001,-1,24960,370,20180620,20180630,20180627,6,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46851001,-1,20209,360,20180620,20180630,20180627,6,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46852001,-1,15194,333,20180620,20180630,20180627,4,1,782.99,782.99,0,486.7066,486.7066,782.99
46850001,-1,13221,370,20180620,20180630,20180627,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46853001,-1,21192,368,20180620,20180630,20180627,9,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46854001,-1,20997,375,20180620,20180630,20180627,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46855001,-1,15117,379,20180621,20180701,20180628,8,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46857001,-1,13064,371,20180621,20180701,20180628,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46858001,-1,13067,370,20180621,20180701,20180628,1,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46856001,-1,12935,370,20180621,20180701,20180628,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46859001,-1,13205,370,20180621,20180701,20180628,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46861001,-1,21214,377,20180621,20180701,20180628,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46860001,-1,21180,371,20180621,20180701,20180628,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46865001,-1,15456,375,20180622,20180702,20180629,8,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46864001,-1,16045,373,20180622,20180702,20180629,10,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46862001,-1,11550,362,20180622,20180702,20180629,10,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46863001,-1,11575,362,20180622,20180702,20180629,10,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46867001,-1,13029,377,20180622,20180702,20180629,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46866001,-1,12981,369,20180622,20180702,20180629,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46868001,-1,13189,369,20180622,20180702,20180629,4,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46869001,-1,13577,379,20180623,20180703,20180630,7,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46870001,-1,13605,368,20180623,20180703,20180630,7,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46871001,-1,13800,370,20180623,20180703,20180630,7,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46872001,-1,19186,385,20180623,20180703,20180630,10,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46873001,-1,21167,377,20180623,20180703,20180630,9,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46874001,-1,24606,381,20180623,20180703,20180630,9,1,1000.4375,1000.4375,0,605.6492,605.6492,1000.4375
46876001,-1,15084,375,20180624,20180704,20180701,8,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46875001,-1,11470,362,20180624,20180704,20180701,8,1,2049.0982,2049.0982,0,1105.81,1105.81,2049.0982
46878001,-1,25061,369,20180624,20180704,20180701,6,1,2443.35,2443.35,0,1518.7864,1518.7864,2443.35
46880001,-1,15167,335,20180624,20180704,20180701,1,1,782.99,782.99,0,486.7066,486.7066,782.99
46879001,-1,13224,379,20180624,20180704,20180701,1,1,2181.5625,2181.5625,0,1320.6838,1320.6838,2181.5625
46883001,-1,26241,352,20180624,20180704,20180701,4,1,2071.4196,2071.4196,0,1117.8559,1117.8559,2071.4196
